id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C128	4.47445305669943e-40	2.90214964906533	0.926	0.119	5.06239618834973e-36
C1981	2.85280005443519e-39	1.98886260029388	0.963	0.127	3.22765798158798e-35
C755	1.7578436153145e-38	2.48914028008481	1	0.155	1.98882426636683e-34
C1148	1.28038702929278e-37	2.76125575625233	0.926	0.129	1.44862988494185e-33
C1040	4.48159706753497e-33	2.28948192752101	0.926	0.135	5.07047892220906e-29
C1690	2.51073484825547e-32	2.6892683763898	0.815	0.109	2.84064540731624e-28
C1302	2.72947903483844e-31	1.74902408109217	0.889	0.133	3.08813258001621e-27
C1175	7.24690686817665e-31	2.45122959385911	0.889	0.136	8.19915043065506e-27
C1105	1.5999455201973e-29	1.72740745933806	0.926	0.156	1.81017836155122e-25
C998	6.07029864218324e-29	2.00099648530073	0.852	0.132	6.86793588376612e-25
C908	1.38266933042143e-28	2.10424955451625	0.889	0.146	1.5643520804388e-24
C760	8.79139599812186e-28	1.95706225616996	0.926	0.164	9.94658543227507e-24
C1295	1.06887419993233e-27	1.73759207954664	0.852	0.139	1.20932426980344e-23
C791	6.39153356148978e-27	1.70055684101939	0.815	0.129	7.23138107146953e-23
C978	8.78698588279068e-27	1.93835381315685	0.852	0.152	9.94159582778937e-23
C178	1.44159941382817e-26	1.35122722162438	0.889	0.156	1.63102557680519e-22
C1776	1.75695350436784e-26	1.40880964011047	0.926	0.166	1.98781719484177e-22
C1559	3.7196066800305e-26	1.10841913596431	0.889	0.149	4.20836299778651e-22
C818	9.69535063595466e-26	1.74893908351899	0.852	0.154	1.09693197095191e-21
C2262	1.72024605254205e-24	1.70728677575243	0.778	0.127	1.94628638384608e-20
C127	1.73341522932692e-24	1.77908504456034	0.889	0.195	1.96118599046047e-20
C1127	3.18234004372962e-24	1.87013063731602	0.815	0.15	3.60049952547569e-20
C1712	5.47709279544191e-24	1.41792649149544	0.778	0.122	6.19678278876298e-20
C1367	5.51918064536438e-24	2.09814703578831	0.815	0.148	6.24440098216526e-20
C2026	7.64823907560082e-24	1.58212732450932	0.852	0.159	8.65321769013477e-20
C2197	2.6467288146319e-23	1.31661395585187	0.889	0.188	2.99450898087453e-19
C1847	2.94278953509826e-23	2.54660585860422	0.778	0.134	3.32947208001017e-19
C2377	6.66197728772666e-23	1.88989134511457	0.889	0.173	7.53736110333395e-19
C184	1.18199994178437e-22	0.987550709291701	0.815	0.145	1.33731473413484e-18
C2266	2.44379101587497e-22	1.86258239414529	0.741	0.12	2.76490515536094e-18
C1597	3.44756197129522e-22	1.41792692514097	0.741	0.122	3.90057161432341e-18
C608	4.66579289132023e-22	1.16877099962383	0.778	0.138	5.27887807723971e-18
C1512	4.71959563552573e-22	1.46083933588213	0.778	0.137	5.33975050203381e-18
