id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C1683	3.46756326658388e-88	1.58524770362329	0.938	0.184	3.923201079813e-84
C836	1.88245863766115e-85	1.40598360224524	0.912	0.183	2.12981370264982e-81
C1833	4.56819350172718e-76	1.33134503825344	0.876	0.176	5.16845412785413e-72
C160	7.54044069055677e-74	1.05031620047688	0.894	0.183	8.53125459729593e-70
C2323	1.81720736907927e-71	1.11642398150065	0.912	0.202	2.05598841737628e-67
C1481	1.04002848575163e-69	1.06124995068457	0.876	0.193	1.17668822877939e-65
C771	6.64279658008515e-67	1.26589707811531	0.85	0.19	7.51566005070834e-63
C877	8.68775517824179e-66	1.06207808518527	0.796	0.156	9.82932620866277e-62
C1966	1.66098801204308e-65	1.11028121518496	0.814	0.168	1.87924183682554e-61
C291	3.38697725560551e-64	0.616172918946505	0.903	0.215	3.83202606699207e-60
C1665	1.54499587988501e-61	0.968957750905863	0.867	0.207	1.7480083385019e-57
C1980	6.8413023859118e-61	0.707000236214111	0.938	0.261	7.74024951942061e-57
C1239	2.52996947009247e-60	0.968876940399447	0.903	0.228	2.86240745846262e-56
C538	9.25165394285969e-60	0.631921265675353	0.938	0.247	1.04673212709515e-55
C2218	1.66256495581348e-58	0.964252159675436	0.726	0.147	1.88102599100737e-54
C2295	1.9392572481281e-58	1.13040599481702	0.699	0.132	2.19407565053214e-54
C804	4.21053361143682e-58	0.851242701705505	0.858	0.206	4.76379772797962e-54
C1635	1.49761611094496e-57	1.01836889247644	0.805	0.183	1.69440286792313e-53
C1202	7.5816916953089e-57	0.553416471445272	0.876	0.219	8.57792598407249e-53
C1745	3.11111142307185e-56	0.736364565813232	0.832	0.199	3.51991146406349e-52
C1788	3.64860100027196e-55	0.896326537772292	0.761	0.163	4.12802717170769e-51
C2009	7.19481085863344e-55	0.871537781303488	0.823	0.199	8.14020900545787e-51
C710	9.53940396319194e-55	1.1382220730815	0.761	0.172	1.07928816439554e-50
C4816	1.75387851943771e-54	1.08473846711467	1	0.746	1.98433815689183e-50
C2130	1.80216749239357e-54	1.2116411928363	0.726	0.153	2.03897230089409e-50
C606	3.4308134391808e-54	0.512360219038467	0.832	0.205	3.88162232508916e-50
C9614	4.95072283602363e-53	1.41157221490561	1	0.718	5.60124781667713e-49
C3968	6.99500687532997e-53	1.35434257780667	1	0.704	7.91415077874833e-49
C481	1.92300128844917e-52	0.988364293638027	0.85	0.227	2.17568365775139e-48
C96	5.71870841745915e-52	0.720235926238082	0.912	0.286	6.47014670351329e-48
