id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C675	2.52909964947266e-11	0.278987271766984	0.431	0.113	2.86142334341336e-07
C513	6.69948327869512e-10	0.57753263035577	0.471	0.148	7.57979538151565e-06
C7797	2.16119892910318e-08	0.255080473335747	0.824	0.604	0.000244518046838733
C1347	2.75002525831096e-08	0.417592884005156	0.431	0.147	0.000311137857725302
C966	1.1879179258465e-07	0.769922165274993	0.392	0.134	0.00134401034130273
C2	2.59951910711049e-07	0.405498904064231	0.373	0.129	0.00294109591778481
C3209	1.21397133335708e-06	0.328442837941968	0.804	0.643	0.013734871665602
C10891	1.46429197113839e-06	0.293575760207305	0.804	0.611	0.0165669993614597
