id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C774	3.50464403613956e-72	1.46514587534106	0.806	0.175	3.96515426248829e-68
C1446	1.38966545852897e-68	1.35605838184441	0.853	0.216	1.57226749977967e-64
C1487	4.6109709716439e-68	1.16704055885855	0.837	0.206	5.21685255731791e-64
C1255	9.526317051285e-67	1.53977945067551	0.845	0.219	1.07780751118238e-62
C395	2.7467994988055e-66	1.2524315541282	0.915	0.273	3.10772895294854e-62
C119	3.45396639542914e-65	1.30345026832513	0.783	0.18	3.90781757978853e-61
C1815	3.36368556145969e-61	1.44867732188595	0.69	0.144	3.80567384423549e-57
C1936	5.80629825871601e-60	1.20990354700724	0.791	0.204	6.56924584991129e-56
C895	6.28726622895474e-59	1.29629640923375	0.775	0.198	7.1134130114394e-55
C2353	4.61993957434001e-58	1.31013226857132	0.783	0.207	5.22699963440829e-54
C634	1.24155514155144e-57	1.19526995690879	0.791	0.206	1.4046954871513e-53
C1862	1.94700851066989e-54	1.34915178277967	0.891	0.289	2.20284542897192e-50
C8324	4.15504213200748e-53	1.5729035856534	1	0.578	4.70101466815326e-49
C1060	3.42154634003951e-51	1.06910082496507	0.791	0.23	3.8711375291207e-47
C1084	1.04465865127852e-49	1.35944963357232	0.651	0.159	1.18192679805652e-45
C7954	1.49437785245834e-49	1.3190874110057	0.977	0.573	1.69073910227137e-45
C6857	1.66441428172059e-49	1.40871975615439	1	0.711	1.88311831833867e-45
C927	1.21194536594972e-47	0.817891655532804	0.744	0.214	1.37119498703551e-43
C2314	4.47119878895539e-47	1.15509136782206	0.69	0.183	5.05871430982412e-43
C4783	7.15388195705491e-46	1.04891049623304	0.977	0.734	8.09390204621192e-42
C10812	1.9009674272697e-45	1.42845093016346	0.961	0.707	2.15075454721294e-41
C2741	5.06157095160307e-45	0.969407571425937	0.984	0.816	5.72666137464372e-41
C2311	9.87019968064279e-45	0.740323850788291	0.783	0.238	1.11671439186793e-40
C5465	1.34132534481585e-44	0.927296918174242	0.969	0.775	1.51757549512465e-40
C10314	1.71851348398206e-44	1.23868841184666	0.961	0.673	1.94432615577731e-40
C3390	2.95139283982067e-44	0.447887385414342	0.969	0.726	3.33920585897311e-40
C688	4.2756713537523e-44	1.22385540549841	0.69	0.186	4.83749456963535e-40
C5927	1.36975149415496e-43	0.93202872896674	0.984	0.802	1.54973684048692e-39
C10622	2.79665975367938e-43	1.40526308341791	0.946	0.692	3.16414084531285e-39
C7736	1.31171762533898e-42	1.44071196360975	0.969	0.58	1.48407732130852e-38
C3275	2.81537229425495e-42	0.726209900517262	0.969	0.755	3.18531221372005e-38
C1335	4.17029574614538e-42	1.0618163035487	0.744	0.225	4.71827260718889e-38
C10538	7.89432394653414e-42	1.0976810083381	0.946	0.659	8.93163811310873e-38
C6969	2.00520172386365e-41	1.19892403020515	0.992	0.618	2.26868523037933e-37
C7728	3.11233499574109e-41	1.36707989724901	0.969	0.578	3.52129581418147e-37
C5006	3.77015003129621e-41	0.780870128024126	0.946	0.758	4.26554774540854e-37
C11082	5.5407062661212e-41	1.07349817787991	0.953	0.694	6.26875506948953e-37
C1814	6.17655941206458e-41	0.367971896708947	0.636	0.174	6.98815931880986e-37
C3854	1.07389883156251e-40	1.1323567828365	0.961	0.784	1.21500913802983e-36
C7473	1.8606459932319e-40	0.960892065833043	0.961	0.601	2.10513487674257e-36
C4220	5.73526429700292e-40	1.10948498734889	0.946	0.749	6.4888780256291e-36
C3033	1.9644309920129e-39	1.01635702414198	0.946	0.772	2.2225572243634e-35
C2357	4.36430301621785e-39	0.6915317114354	0.643	0.19	4.93777243254887e-35
C10227	6.43695682508577e-39	1.30535727916696	0.93	0.674	7.28277295190204e-35
C3536	6.86708915384952e-39	0.915670544706957	0.946	0.794	7.76942466866535e-35
C8390	6.36890822100267e-38	0.533031322670167	0.992	0.815	7.20578276124242e-34
C4501	2.07225362840849e-37	0.82743004381873	0.953	0.818	2.34454775518136e-33
C6039	3.63706943981634e-37	0.895039891725001	0.938	0.759	4.1149803642082e-33
C10451	5.41679752100696e-37	1.29037754572559	0.938	0.664	6.12856471526727e-33
C2699	1.02806193167565e-36	0.661631297230107	0.977	0.798	1.16314926949783e-32
C6404	1.09625307382087e-36	0.940357783872985	0.938	0.733	1.24030072772093e-32
C8343	6.85858229823153e-36	0.839790972480751	0.961	0.607	7.75980001221915e-32
C2981	1.97536078520288e-35	0.786829462000466	0.946	0.835	2.23492319237854e-31
C2920	3.80231809468902e-35	1.04161566918007	0.938	0.781	4.30194269233116e-31
C711	5.51035024321349e-35	0.953587940266036	0.713	0.247	6.23441026517175e-31
C2963	7.12978096887307e-35	0.796534262861124	0.93	0.771	8.06663418818299e-31
C2469	8.09520153705421e-35	0.916740898202378	0.907	0.738	9.15891101902314e-31
C5321	8.61712753753974e-35	1.06760885088286	0.946	0.753	9.74941809597246e-31
C4038	1.20745290897565e-34	1.12805358926287	0.915	0.735	1.36611222121505e-30
C6376	1.66134491457149e-34	0.984311159842034	0.922	0.773	1.87964563634619e-30
C11019	1.73390852846886e-34	1.00269199912539	0.946	0.742	1.96174410910967e-30
C3399	1.73729310590937e-34	0.689720964438305	0.922	0.777	1.96557342002586e-30
C8216	1.94825800532021e-34	0.848260555937944	0.977	0.686	2.20425910721929e-30
C3743	3.05494632301767e-34	0.877496708595155	0.93	0.755	3.45636626986219e-30
C3898	5.22799640688265e-34	1.08605892073492	0.922	0.778	5.91495513474703e-30
C6444	5.84670970194663e-34	0.765483783166263	0.938	0.752	6.61496735678242e-30
C3341	7.22669698758155e-34	1.12170436106517	0.915	0.761	8.17628497174977e-30
C1914	7.58317462349453e-34	0.79890320255176	0.636	0.197	8.57960376902171e-30
C5716	8.59289006708273e-34	0.940708870216522	0.93	0.797	9.7219958218974e-30
C3047	9.55106287664357e-34	0.837747050644617	0.922	0.774	1.08060725386345e-29
C6451	1.00788935298862e-33	0.923222075592652	0.93	0.803	1.14032601397132e-29
C4454	1.18653119761023e-33	0.913502186549771	0.938	0.819	1.34244139697621e-29
C5273	1.53405352695318e-33	0.869418812246586	0.915	0.758	1.73562816039482e-29
C2667	3.07550328074674e-33	0.439070748993233	0.938	0.755	3.47962441183687e-29
C6104	3.20110784285647e-33	1.11437825263541	0.915	0.743	3.62173341340781e-29
C6087	4.54376718870509e-33	0.977984365825168	0.907	0.773	5.14081819730094e-29
C8134	5.07329810642849e-33	0.838766437003958	0.969	0.608	5.73992947761319e-29
C2796	8.72635753362077e-33	0.934370190721474	0.915	0.797	9.87300091353854e-29
C3798	9.75696797022367e-33	0.77321773901099	0.93	0.818	1.10390335615111e-28
C5854	1.33009320757798e-32	0.717270931126876	0.93	0.778	1.50486745505373e-28
C3837	1.36312805696522e-32	0.999868416073889	0.922	0.77	1.54224308365045e-28
C2585	1.40490675661339e-32	0.936804326904515	0.953	0.782	1.58951150443239e-28
C7790	2.05172311851306e-32	0.806040747807111	0.946	0.661	2.32131953628568e-28
C2809	3.68603746174219e-32	0.908365673754682	0.93	0.763	4.17038278421511e-28
C3880	8.41844910314945e-32	0.439638187647551	0.953	0.787	9.52463331530328e-28
C5146	9.18857818969189e-32	1.10086092814416	0.922	0.759	1.03959573638174e-27
C4862	1.09856289125723e-31	0.795565674817146	0.938	0.766	1.24291405516843e-27
C5503	1.20109178583727e-31	1.01886666519608	0.93	0.791	1.35891524649629e-27
C4325	1.28656022073495e-31	0.972082518683938	0.922	0.784	1.45561423373952e-27
C5700	1.54037396461484e-31	0.85228274462641	0.93	0.78	1.74277910356523e-27
C6112	1.96732151913664e-31	0.83756725698307	0.915	0.766	2.2258275667512e-27
C3142	2.16210189945371e-31	0.637805717052181	0.907	0.72	2.44620208904193e-27
C6341	3.99118834561331e-31	0.775882803697719	0.93	0.797	4.5156304942269e-27
C5940	4.97780572029116e-31	0.903879202164814	0.907	0.763	5.63188939193742e-27
C4913	6.46193491521205e-31	0.678034217530624	0.915	0.772	7.31103316307092e-27
C8309	7.67823610072575e-31	0.694479106712059	0.922	0.652	8.68715632436112e-27
C2682	9.30707428996696e-31	0.654040929552048	0.93	0.8	1.05300238516686e-26
C4538	9.81450845921922e-31	0.9225773369747	0.915	0.801	1.11041348707606e-26
C3593	1.04444967118917e-30	0.790470007947234	0.907	0.756	1.18169035798342e-26
C3696	2.02205128746246e-30	0.90481356922977	0.907	0.768	2.28774882663503e-26
C4819	2.66104951917589e-30	0.988556239447153	0.891	0.75	3.01071142599561e-26
C7210	3.37535731928215e-30	0.359980151701613	0.969	0.612	3.81887927103582e-26
C3302	3.67557143217235e-30	0.91626306172932	0.922	0.751	4.1585415183598e-26
C4773	4.2487177289415e-30	1.02924064077697	0.899	0.764	4.80699923852441e-26
C4284	4.31069613050891e-30	0.96834129672239	0.899	0.745	4.87712160205778e-26
C6286	5.01817836565508e-30	1.09404080135321	0.891	0.764	5.67756700290216e-26
C907	5.45595096184576e-30	0.638938083082804	0.837	0.405	6.17286291823229e-26
C4018	6.31228072657992e-30	1.05128641936411	0.922	0.768	7.14171441405252e-26
C3419	7.47867220326152e-30	1.2428052236114	0.891	0.723	8.46136973077008e-26
C5521	8.95486632873521e-30	1.1390661226416	0.907	0.785	1.0131535764331e-25
C6010	9.79797320678895e-30	0.754410209077726	0.915	0.763	1.1085426886161e-25
C5096	1.74018691827681e-29	0.967924436477125	0.891	0.78	1.96884747933838e-25
C5141	1.78117674460786e-29	0.981588500263949	0.884	0.701	2.01522336884934e-25
C3543	2.50194836184409e-29	1.09695937264825	0.891	0.78	2.8307043765904e-25
C6260	3.69738004456324e-29	0.855011828972403	0.891	0.772	4.18321578241885e-25
C5250	6.50535670149943e-29	0.939910943190503	0.876	0.784	7.36016057207645e-25
C3569	7.19679850855235e-29	0.502177074204675	0.953	0.724	8.14245783257613e-25
C6403	9.84328341365194e-29	0.816634920099681	0.899	0.757	1.11366908542058e-24
C5801	1.01793252565281e-28	0.986768169956495	0.891	0.766	1.15168885952358e-24
C4579	1.46915600486829e-28	1.02129123700665	0.899	0.791	1.66220310390799e-24
C4471	1.50318295091521e-28	1.09895315905237	0.884	0.717	1.70070119066547e-24
C6261	1.80191530907175e-28	0.774485172584878	0.884	0.771	2.03868698068378e-24
C4063	2.60546205432112e-28	0.926846135020678	0.899	0.747	2.94781976825891e-24
C7810	2.9714394930704e-28	0.933157980452248	0.93	0.655	3.36188664245986e-24
C3944	3.50900899674408e-28	1.0104889211012	0.884	0.714	3.97009277891625e-24
C5421	6.07009062999191e-28	0.74358658091486	0.907	0.763	6.86770053877285e-24
C4712	7.03790314406238e-28	0.925545871475404	0.884	0.715	7.96268361719218e-24
C5606	7.78464440525979e-28	0.737233488260309	0.899	0.776	8.80754668011093e-24
C4938	8.38850574658169e-28	0.97629269014039	0.884	0.69	9.49075540168253e-24
C3882	1.07136604107824e-27	0.664880023791811	0.884	0.713	1.21214353887592e-23
C5487	1.3052364307254e-27	1.0480494634732	0.899	0.756	1.47674449772272e-23
C4619	1.38911962481319e-27	1.10296513370711	0.884	0.764	1.57164994351364e-23
C1577	1.79547504962868e-27	0.554416591000716	0.628	0.217	2.03140047114989e-23
C4104	2.25246771329341e-27	0.96205406386728	0.884	0.702	2.54844197082017e-23
C2888	2.93600165669104e-27	0.748965367507143	0.884	0.753	3.32179227438025e-23
C3410	3.30554984804242e-27	0.371187501426641	0.907	0.762	3.7398990980752e-23
C2427	3.73396567231641e-27	0.573721096002309	0.884	0.78	4.22460876165879e-23
C4603	3.80509401333575e-27	0.780122748562004	0.884	0.735	4.30508336668806e-23
C5004	4.06827410330558e-27	0.859661442517547	0.891	0.728	4.60284532047993e-23
C4201	6.01014434823561e-27	1.21021901030299	0.884	0.781	6.79987731559377e-23
C2551	7.09279305040179e-27	0.744174496584163	0.899	0.758	8.02478605722458e-23
C5129	7.52917777942403e-27	0.960551249283335	0.891	0.751	8.51851173964034e-23
C4671	8.59978975949785e-27	1.06724993737394	0.891	0.749	9.72980213389587e-23
C6024	1.09319912174726e-26	1.00437490217727	0.884	0.702	1.23684548634485e-22
C4570	1.12525098631101e-26	0.800877787535122	0.884	0.774	1.27310896591228e-22
C6144	1.71970110302343e-26	0.927166279313672	0.884	0.758	1.94566982796071e-22
C6169	1.83087326510083e-26	0.796290134733691	0.891	0.792	2.07145001213507e-22
C5244	2.16095049053079e-26	0.783394504958425	0.876	0.804	2.44489938498654e-22
C4400	2.25801091251345e-26	0.768893927634195	0.876	0.791	2.55471354641771e-22
C4600	2.34350580793105e-26	0.987479409721522	0.884	0.709	2.65144247109319e-22
C7841	2.46944847042137e-26	0.537397414683383	0.922	0.66	2.79393399943473e-22
C5517	2.84064931601597e-26	0.904362571256895	0.876	0.758	3.21391063614047e-22
C5636	4.06587995035406e-26	0.939404186740379	0.876	0.782	4.60013657583058e-22
C4040	4.70571678139368e-26	0.678734642455612	0.891	0.759	5.32404796646881e-22
C4258	5.82282594954985e-26	0.863574420860582	0.884	0.762	6.58794527932069e-22
C7860	8.02898836244023e-26	0.348154871491191	0.946	0.637	9.08399743326487e-22
C5844	8.45574057585516e-26	0.532212622532554	0.891	0.806	9.56682488752253e-22
C2781	9.44063248671544e-26	0.770373095731356	0.891	0.793	1.06811315954699e-21
C5999	1.027883140262e-25	0.842717207103477	0.876	0.774	1.16294698489242e-21
C5787	1.05919441521109e-25	0.889741843544704	0.876	0.79	1.19837256136983e-21
C4684	1.13031544216928e-25	0.439690359928227	0.938	0.776	1.27883889127032e-21
C4360	1.24285602791604e-25	1.14807181722588	0.876	0.755	1.40616730998421e-21
C3474	1.27427370282299e-25	0.615153168842399	0.876	0.763	1.44171326737393e-21
