id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C930	9.05155203646066e-88	2.57379544670969	0.831	0.076	1.02409259740516e-83
C1785	1.08586723800628e-78	2.51061254382313	0.881	0.099	1.2285501930803e-74
C1626	1.16512026594877e-75	2.48196408599742	0.814	0.087	1.31821706889444e-71
C2143	2.97750196154758e-75	3.18520847017136	0.847	0.094	3.36874571929493e-71
C1908	2.63372198936469e-71	2.4996963897979	0.814	0.095	2.97979305876722e-67
C1593	2.13148981649672e-70	2.54177684962468	0.831	0.1	2.41156757838439e-66
C1548	1.52216960745514e-66	2.02457571615829	0.729	0.078	1.72218269387474e-62
C339	2.04631051084274e-66	2.41578484338693	0.898	0.127	2.31519571196748e-62
C513	1.8534712644944e-64	1.76079499348321	0.898	0.133	2.09701738864897e-60
C863	2.24412395961906e-62	2.61088319539692	0.746	0.088	2.539001847913e-58
C675	9.8461742411402e-62	2.09609545079935	0.78	0.101	1.1139961536426e-57
C1891	9.67393735352455e-61	1.79425775455583	0.729	0.084	1.09450927217777e-56
C1348	1.07767381630731e-60	1.5618113314839	0.847	0.122	1.21928015577009e-56
C1965	2.81929782064519e-60	1.4691328771711	0.729	0.088	3.18975355427797e-56
C516	2.27142255133189e-59	2.44378234140236	0.729	0.088	2.5698874745769e-55
C732	2.29692185771811e-59	2.92356778438755	0.831	0.118	2.59873738982226e-55
C1816	2.17792045172433e-58	1.9609548931902	0.729	0.092	2.46409919908091e-54
C1394	9.0074118683097e-56	2.30038893332414	0.763	0.107	1.01909857878056e-51
C165	3.39321378156801e-55	2.00045478718567	0.712	0.091	3.83908207246604e-51
C1967	2.34098652670831e-54	2.51367463372534	0.746	0.103	2.64859215631778e-50
C1672	3.16924821748525e-54	1.63037172476153	0.763	0.113	3.58568743326281e-50
C126	4.38306875094522e-54	1.78835277866916	0.695	0.089	4.95900398481942e-50
C27	6.58080123927153e-54	1.97718772221447	0.78	0.116	7.4455185221118e-50
C1118	1.8048860415258e-53	3.04144629623874	0.746	0.107	2.0420480673823e-49
C1462	2.03115060281171e-52	1.60391118038715	0.695	0.091	2.29804379202117e-48
C1587	2.36290473981296e-52	1.58156895859451	0.831	0.145	2.67339042262439e-48
C279	3.18467710591464e-52	2.01068304645295	0.695	0.089	3.60314367763183e-48
C1147	1.03479886583126e-51	2.81956141823926	0.729	0.103	1.17077143680149e-47
C441	1.36608930865482e-51	1.94264413971925	0.712	0.095	1.54559344381207e-47
C858	2.75815478557305e-51	1.70889448474332	0.644	0.08	3.12057632439735e-47
C2246	4.39040728201121e-51	1.84413847872632	0.661	0.086	4.96730679886749e-47
C1603	5.89711701330415e-51	1.34716070324061	0.729	0.104	6.67199818885231e-47
C1006	6.9558652687206e-51	2.04820686974016	0.712	0.099	7.86986596503049e-47
C602	7.62036319844354e-51	1.75424564272961	0.814	0.138	8.62167892271902e-47
C1023	1.55896474393351e-50	2.23982516777059	0.831	0.15	1.76381271128637e-46
C2082	4.22971315071007e-50	1.56913940068615	0.746	0.109	4.78549745871337e-46
C629	8.02913672048966e-50	1.8265726916682	0.712	0.106	9.084165285562e-46
C999	1.52698919852958e-49	2.79934146584785	0.627	0.075	1.72763557921637e-45
C2325	1.83189143571491e-49	1.56485693415316	0.729	0.11	2.07260197036785e-45
C1238	1.92355049376346e-49	2.64546300518106	0.695	0.099	2.17630502864397e-45
C1670	1.95691066086938e-49	1.32561900221967	0.627	0.076	2.21404872170762e-45
C597	3.24426845770981e-49	1.93236187017853	0.729	0.104	3.67056533305288e-45
C1479	6.59575057721068e-49	1.2525635070248	0.695	0.097	7.46243220305617e-45
C786	7.20069101632726e-49	2.01081486160622	0.814	0.14	8.14686181587266e-45
C1887	7.70389606554371e-49	2.46017348902697	0.831	0.156	8.71618800855616e-45
C2285	4.92072384662285e-48	1.74430886649419	0.644	0.084	5.56730696006909e-44
C702	1.0226890888655e-47	1.54455610456982	0.644	0.085	1.15707043514243e-43
C1042	1.34580947942656e-47	2.30916609305008	0.763	0.122	1.52264884502321e-43
C342	2.47877787602502e-47	1.54102569712443	0.695	0.101	2.80448928893471e-43
C1288	6.98610417204044e-47	2.07361812400256	0.644	0.082	7.90407826024655e-43
C266	1.29779716259944e-46	2.44610282927219	0.661	0.095	1.468327709765e-42
C1177	1.54434562162737e-46	1.60855917093042	0.678	0.097	1.74727263630921e-42
