id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cd209a	2.38273533037661e-234	3.16064340470826	0.92	0.622	4.76547066075321e-231
Syngr2	2.50961269504762e-215	1.75938612803468	0.972	0.844	5.01922539009523e-212
Napsa	1.42211320406915e-214	1.97667677341014	0.965	0.797	2.84422640813831e-211
Olfm1	2.09549279781262e-211	1.48790669243024	0.98	0.813	4.19098559562523e-208
Ifi30	3.6606648883095e-211	1.54678372610085	1	0.942	7.321329776619e-208
Gm2a	6.16276913704512e-196	1.58791486921454	0.998	0.945	1.23255382740902e-192
H2-Aa	4.21524816839463e-195	1.76640790714618	0.994	0.914	8.43049633678926e-192
H2-Ab1	1.36120689652212e-192	1.7687561138781	0.994	0.903	2.72241379304424e-189
Cd74	4.68222749822244e-191	1.63446843015788	1	0.965	9.36445499644488e-188
S100a4	4.29310277066686e-190	1.83740518972833	1	0.883	8.58620554133372e-187
H2-DMb2	7.79254956634179e-186	1.6410964697164	0.883	0.657	1.55850991326836e-182
H2-DMb1	3.4129291678513e-182	1.59998126128868	0.994	0.863	6.8258583357026e-179
Rnase6	4.44237870150875e-181	1.5866105365355	0.917	0.664	8.88475740301751e-178
Plbd1	7.74285353792011e-179	1.35390635424723	0.985	0.876	1.54857070758402e-175
Lsp1	8.03466426646866e-175	1.43564225504845	0.987	0.872	1.60693285329373e-171
H2-Eb1	8.99571275459419e-168	1.63723533643426	0.991	0.911	1.79914255091884e-164
Mgl2	2.09744543361803e-167	2.31590097314161	0.955	0.837	4.19489086723606e-164
Lgals3	3.92853848126927e-167	1.38078677890327	1	0.958	7.85707696253855e-164
Mdh2	2.10856971984229e-155	1.50409801954398	0.989	0.956	4.21713943968457e-152
Kmo	6.82607084268507e-152	1.07059631059026	0.855	0.595	1.36521416853701e-148
Cbfa2t3	1.33120724464894e-150	1.164337062199	0.892	0.604	2.66241448929788e-147
Ciita	1.40212016934077e-149	1.16875123878145	0.937	0.73	2.80424033868153e-146
Tnip3	1.42507789106837e-149	1.45845447715124	0.898	0.713	2.85015578213674e-146
Crip1	1.15096213964606e-146	1.25781273778161	1	0.984	2.30192427929212e-143
Cldnd1	2.20382013988339e-140	1.49511677217846	0.939	0.749	4.40764027976678e-137
Gpx1	1.88925866480976e-134	0.812887636814874	1	0.983	3.77851732961953e-131
Bcl2a1d	1.79924154448447e-133	1.2581178832984	0.924	0.854	3.59848308896893e-130
Cytip	9.18561145613859e-129	1.07046831299927	0.946	0.817	1.83712229122772e-125
S100a6	9.70785046572549e-129	1.17066900406377	1	0.972	1.9415700931451e-125
Fh1	2.06472002662715e-126	1.01966645423718	0.941	0.796	4.12944005325431e-123
Malt1	2.87779255706903e-121	1.20390046931151	0.931	0.805	5.75558511413807e-118
Cd209d	4.85277511682284e-121	1.7754342072367	0.776	0.63	9.70555023364568e-118
Clec10a	4.94237243296841e-121	1.53703788791993	0.918	0.791	9.88474486593682e-118
Cfp	6.21669087659273e-120	1.0896949829589	0.98	0.886	1.24333817531855e-116
