id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Pdgfra	7.44098106344966e-253	3.42099864858433	1	0.384	1.48819621268993e-249
Ptn	1.34510612956227e-251	4.29961602304466	1	0.537	2.69021225912454e-248
Lum	1.00749885284146e-247	3.84938627970176	0.998	0.483	2.01499770568292e-244
Gucy1a1	7.66447295184873e-239	2.95065480456111	0.985	0.437	1.53289459036975e-235
Tshz2	7.81380306185739e-238	2.57921755634858	1	0.556	1.56276061237148e-234
Kcnn3	9.97252373950173e-237	2.38129084575685	0.98	0.359	1.99450474790035e-233
Col6a3	3.18882452414337e-236	2.99697616767931	0.993	0.48	6.37764904828674e-233
Smoc2	1.04649846585736e-233	2.87389946475464	0.988	0.486	2.09299693171472e-230
Angptl2	1.23576078120225e-233	2.2962266812717	0.985	0.466	2.47152156240449e-230
Thbs2	9.24361000709128e-233	2.83813792683841	0.98	0.424	1.84872200141826e-229
Meis2	3.40591248092868e-232	2.46957314003949	0.99	0.507	6.81182496185736e-229
Kitl	3.61168704833209e-232	2.81757188245332	0.988	0.516	7.22337409666418e-229
Col1a1	5.21208755864857e-232	3.38826111808065	1	0.629	1.04241751172971e-228
Col3a1	2.38372234561717e-229	3.3347466103893	1	0.627	4.76744469123434e-226
Fxyd6	1.16214941099462e-228	2.48375571687126	0.988	0.616	2.32429882198924e-225
Gucy1b1	1.39365135127343e-227	2.2100221692059	0.975	0.395	2.78730270254687e-224
Clmp	6.91932335280567e-227	2.11624536912574	0.988	0.525	1.38386467056113e-223
Thbs4	6.1872871352393e-223	2.12890085402106	0.968	0.639	1.23745742704786e-219
Mfap4	8.19945408436757e-221	2.65546723902056	0.978	0.464	1.63989081687351e-217
Fbn1	9.12256717628338e-221	2.29973489001066	0.995	0.541	1.82451343525668e-217
Bgn	2.61107660239776e-220	2.85295561022621	0.995	0.581	5.22215320479552e-217
Il1r1	3.46649086185496e-220	1.50493087210775	0.978	0.551	6.93298172370992e-217
Tnc	2.49331613694625e-218	2.80921443580785	0.97	0.503	4.9866322738925e-215
Col1a2	3.33381454989147e-218	2.79551770197522	1	0.631	6.66762909978294e-215
Serping1	3.91460594346925e-218	2.72599963080208	0.998	0.6	7.82921188693849e-215
Dcn	4.79697933701102e-218	3.19387868643435	1	0.64	9.59395867402205e-215
Col5a1	1.21912097258714e-217	2.17230586237261	0.998	0.571	2.43824194517428e-214
Aspn	4.65512109411066e-217	2.31408508745661	0.968	0.429	9.31024218822132e-214
Col5a2	3.03990298906411e-216	2.45938457001338	1	0.602	6.07980597812822e-213
Mgp	5.49317970412877e-216	3.21650743692918	1	0.707	1.09863594082575e-212
Sparcl1	1.02993923007465e-212	2.78883886908621	0.995	0.421	2.05987846014931e-209
Spon2	5.40451303966519e-212	2.89100300521329	0.963	0.41	1.08090260793304e-208
Lrp1	6.28856135107096e-212	2.07170888037041	0.998	0.778	1.25771227021419e-208
Ccl11	2.07301795575738e-211	2.2551863440954	0.965	0.631	4.14603591151476e-208
Ctsk	9.23489895660657e-211	1.53686173623706	0.97	0.547	1.84697979132131e-207
Fbln1	1.5387334702661e-209	2.2987441036519	0.963	0.438	3.0774669405322e-206
Fstl1	1.24532707079817e-208	2.16924352246608	0.995	0.619	2.49065414159634e-205
Serpinh1	3.26096948821564e-208	2.21044994121409	0.995	0.605	6.52193897643128e-205
Atp2a2	4.19100041852828e-208	1.88678917167377	0.993	0.891	8.38200083705655e-205
Lcn2	4.99266897109328e-208	2.99620658955406	0.978	0.676	9.98533794218656e-205
Cd63	3.02495478253332e-206	2.04437461239006	1	0.853	6.04990956506665e-203
Dpt	5.94219391895273e-205	3.2648200109051	0.953	0.377	1.18843878379055e-201
Pde5a	1.75626054935881e-204	1.95121932271843	0.958	0.445	3.51252109871762e-201
Sfrp1	1.77241525842837e-202	2.80875444415035	0.968	0.438	3.54483051685674e-199
Svep1	8.01858987032296e-201	2.24702566358096	0.945	0.415	1.60371797406459e-197
Lgi2	2.6277133800856e-199	1.84209554054126	0.945	0.413	5.2554267601712e-196
Rgs5	8.19864863775147e-198	2.7608006438633	0.963	0.397	1.63972972755029e-194
Jam2	3.99912894446299e-196	1.89406372278274	0.943	0.361	7.99825788892599e-193
Lox	4.51546367742025e-196	1.17872561726396	0.97	0.695	9.0309273548405e-193
Pde3a	8.96861575812666e-196	2.19125938984812	0.945	0.418	1.79372315162533e-192
Plod2	1.11926407773651e-194	1.89747767559346	0.995	0.607	2.23852815547303e-191
Rgs4	2.29118013311355e-194	0.71975482162547	0.931	0.464	4.5823602662271e-191
Sparc	2.22585404967319e-192	2.45182991678978	1	0.67	4.45170809934639e-189
Igfbp7	2.28235684884871e-191	1.98193533869321	1	0.586	4.56471369769743e-188
Rbp1	3.66407932922312e-191	1.8763285079619	0.995	0.705	7.32815865844624e-188
Col6a2	1.42101063692852e-190	1.93020003213044	0.993	0.594	2.84202127385703e-187
Prkar2b	1.74511431784049e-190	1.87185954420257	0.945	0.553	3.49022863568098e-187
Igfbp4	1.25614207795729e-189	2.34885236441325	1	0.762	2.51228415591458e-186
Col8a1	2.89510490971102e-189	0.911556936605948	0.931	0.37	5.79020981942203e-186
Arsi	3.04583107980695e-189	0.523741266256318	0.94	0.492	6.09166215961391e-186
Lamb1	3.95342220898106e-188	1.96927264881617	0.963	0.522	7.90684441796212e-185
Bicc1	5.26849617160096e-188	1.87700432251475	0.985	0.573	1.05369923432019e-184
Emilin1	1.32431992073816e-187	1.70672057467526	0.958	0.633	2.64863984147633e-184
Colec12	2.37902971465688e-187	1.88575664057736	0.98	0.602	4.75805942931376e-184
Nedd4	9.21358497123661e-187	1.88776045404096	1	0.651	1.84271699424732e-183
Col4a1	1.24615853703911e-185	1.81119348408785	1	0.581	2.49231707407823e-182
Cald1	6.95724532182946e-185	1.92323517399977	0.995	0.636	1.39144906436589e-181
Gm13889	1.185452449073e-184	0.56928491338201	0.94	0.514	2.370904898146e-181
P4ha2	3.22073883676929e-184	0.872881874352424	0.958	0.516	6.44147767353857e-181
Slc16a2	3.09721110935029e-183	1.08100121332686	0.968	0.485	6.19442221870058e-180
Ccn4	3.1875859272187e-182	0.917030721871631	0.948	0.611	6.3751718544374e-179
Plcb4	4.81729534229215e-182	0.650207556870761	0.958	0.492	9.6345906845843e-179
Ecscr	9.91507809453599e-182	0.736213609247795	0.97	0.591	1.9830156189072e-178
Myo10	3.45624537423255e-181	1.27872956983528	0.968	0.508	6.9124907484651e-178
Il11ra1	1.73887437677425e-180	1.64460037102116	0.988	0.697	3.47774875354849e-177
Gpx3	6.00442930039447e-180	2.14156530262664	0.99	0.699	1.20088586007889e-176
Tceal9	7.52207186581449e-177	1.91692049886775	1	0.82	1.5044143731629e-173
Col4a2	2.40334336568152e-176	1.57725129735867	0.993	0.491	4.80668673136305e-173
Lama4	3.48503860985567e-175	1.47803468188884	0.978	0.552	6.97007721971134e-172
Cygb	1.30415033490545e-174	1.69616260652012	0.958	0.664	2.60830066981089e-171
Rarres2	1.80714034470006e-174	1.66351317051648	0.995	0.618	3.61428068940012e-171
Col6a1	9.74927724520062e-173	1.79124766986114	0.98	0.648	1.94985544904012e-169
Aebp1	4.1832290897e-172	1.98265830579677	0.995	0.677	8.36645817939999e-169
Cyp7b1	9.61072586518329e-172	0.525116429512656	0.953	0.536	1.92214517303666e-168
Rbpms	1.00842709837355e-171	1.55308094490489	0.978	0.648	2.0168541967471e-168
Loxl2	3.4524850495039e-171	1.46888287816499	0.973	0.547	6.9049700990078e-168
Grem1	6.81812676644549e-171	1.18779482688144	0.94	0.665	1.3636253532891e-167
Tpm1	7.08993001714666e-170	1.8309181764573	0.985	0.733	1.41798600342933e-166
Fkbp11	2.88736417254799e-168	0.746387491398952	0.963	0.541	5.77472834509598e-165
Ccdc80	2.48274735230497e-167	1.57259485167768	0.99	0.614	4.96549470460993e-164
Tnfrsf23	7.00783443460997e-167	0.305605836612412	0.933	0.653	1.40156688692199e-163
Tgfb1i1	9.02361413095144e-167	1.55549740526408	0.935	0.528	1.80472282619029e-163
Synpo2	9.46823361388703e-167	0.837367311205508	0.94	0.491	1.89364672277741e-163
Rasl11a	2.84845880902194e-166	0.723161125745716	0.95	0.615	5.69691761804387e-163
Pcolce	2.9913827279583e-166	1.80121883103729	0.948	0.593	5.9827654559166e-163
Ppic	4.74566757745197e-165	1.13683371556499	0.975	0.604	9.49133515490394e-162
Tpm2	2.98068877741272e-164	1.60296052019179	0.958	0.623	5.96137755482543e-161
Nfix	3.39598966267244e-164	1.63092875692351	0.965	0.717	6.79197932534489e-161
Cgnl1	6.54580133109593e-164	0.807080540387689	0.963	0.599	1.30916026621919e-160
Itm2a	1.64284571020447e-163	1.53038453549345	0.97	0.546	3.28569142040894e-160
Ctsl	1.62686864749459e-162	1.50873886232957	1	0.927	3.25373729498918e-159
Saa3	1.76196961216324e-162	1.95570199865771	0.97	0.773	3.52393922432648e-159
Parm1	4.34278244749588e-161	0.494860402962663	0.916	0.384	8.68556489499177e-158
Aldh1a3	6.82091552446652e-161	2.16944933889081	0.906	0.477	1.3641831048933e-157
Lhfp	7.98996948222148e-161	1.4612599539402	0.916	0.478	1.5979938964443e-157
Phldb2	1.46490373294522e-160	0.944035441648433	0.943	0.524	2.92980746589044e-157
Fibin	8.9719394297975e-160	2.7230870509981	0.898	0.372	1.7943878859595e-156
F2r	2.35118684414698e-159	1.81954755301481	0.923	0.514	4.70237368829397e-156
Hp	9.51233988769885e-159	1.88862959589862	0.97	0.72	1.90246797753977e-155
Nid1	9.51378977931926e-159	1.59648067601472	0.938	0.482	1.90275795586385e-155
Igf1	2.64604935452244e-157	1.92532291672378	0.988	0.755	5.29209870904488e-154
Slc39a14	3.64557299926439e-157	0.819463210891274	0.973	0.733	7.29114599852877e-154
Steap4	4.83106316181824e-157	1.08953881314845	0.97	0.62	9.66212632363647e-154
Khdrbs3	5.09017333756679e-157	1.36463301359554	0.921	0.617	1.01803466751336e-153
Actn1	3.7437916610336e-156	1.4608740254038	0.975	0.671	7.4875833220672e-153
H1fx	8.18206177936179e-156	0.412958515617851	0.928	0.537	1.63641235587236e-152
Dpysl3	2.30327405058205e-155	0.944442743177976	0.973	0.608	4.60654810116409e-152
Snhg18	4.33299082055303e-155	1.40722090903649	0.965	0.559	8.66598164110606e-152
Fndc1	1.15318915159834e-154	0.878350732500423	0.906	0.384	2.30637830319668e-151
Zbtb20	1.43394757802634e-154	1.45047163510612	0.978	0.664	2.86789515605269e-151
Tagln	2.18566629774338e-154	2.27406144840767	0.933	0.67	4.37133259548676e-151
Myo1b	3.77369589766237e-153	0.624803116478245	0.908	0.469	7.54739179532475e-150
Nfia	2.7631635673285e-152	1.52528339006868	0.95	0.569	5.52632713465701e-149
Nkd2	1.98869892682746e-151	0.361893522096741	0.891	0.385	3.97739785365493e-148
Tead1	2.42310658426276e-151	1.07556099338815	0.97	0.569	4.84621316852552e-148
Parva	2.84858129106635e-149	1.16992778189681	0.973	0.563	5.6971625821327e-146
Vcan	1.36600201280284e-148	0.958891308197554	0.975	0.698	2.73200402560568e-145
