id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C5141	2.72142082308311e-116	1.38616986768058	0.454	0.102	3.07901551923623e-112
C4471	2.54097161485475e-115	1.26448670858899	0.469	0.109	2.87485528504666e-111
C2551	6.00509663512717e-111	1.26907517036266	0.552	0.151	6.79416633298288e-107
C5983	8.02126748220412e-109	1.35356515946337	0.451	0.105	9.07526202936574e-105
C3898	1.29929313357642e-107	1.24742065849087	0.562	0.16	1.47002025132837e-103
C2741	4.90467498470559e-107	1.29437131535063	0.57	0.167	5.5491492776959e-103
C4938	9.14525429354435e-105	1.41369146171795	0.43	0.1	1.03469407077161e-100
C395	9.83037093634479e-105	1.14229275750342	0.603	0.191	1.11220816773805e-100
C4807	2.66263969686576e-102	1.29485772237586	0.466	0.119	3.01251055303392e-98
C2888	7.3795090441019e-101	1.26133571895816	0.474	0.121	8.34917653249689e-97
C5465	7.38945890180341e-101	1.09411343109966	0.554	0.167	8.36043380150038e-97
C4783	1.38826102337106e-100	1.26976043836923	0.513	0.142	1.57067852184202e-96
C4501	7.77126230416761e-100	1.08518155881568	0.546	0.16	8.79240617093523e-96
C3743	2.01217150984844e-99	1.01601384257692	0.474	0.123	2.27657084624252e-95
C2469	2.25762548985673e-99	1.29033346073946	0.5	0.138	2.5542774792239e-95
C3142	1.44182308548645e-98	1.40393319420023	0.58	0.189	1.63127863891937e-94
C6261	6.02961638984068e-98	1.06415714517695	0.518	0.147	6.82190798346574e-94
C3399	2.60411990762106e-97	1.1964685087188	0.456	0.118	2.94630126348247e-93
C5153	4.48856431844652e-97	1.0961192652941	0.443	0.112	5.07836166989039e-93
C3390	5.74698145329746e-97	1.46031860312525	0.531	0.16	6.50213481626075e-93
C3837	6.25401380618639e-95	1.04441127998865	0.418	0.101	7.07579122031928e-91
C2681	2.71049181179882e-94	1.317738728695	0.461	0.121	3.06665043586918e-90
C5927	4.01619169182485e-94	1.06062263244806	0.446	0.115	4.54391928013063e-90
C3854	7.09823237735066e-93	1.17022177854812	0.526	0.156	8.03094011173454e-89
C2475	9.18410412982848e-93	1.41138318950689	0.485	0.139	1.03908954124879e-88
C4104	9.33619440097909e-93	1.504295815012	0.418	0.105	1.05629703452677e-88
C4220	1.37783622936151e-92	1.33910051132678	0.456	0.123	1.55888390989961e-88
C4496	2.0750423847849e-92	1.05471703286456	0.418	0.1	2.34770295414564e-88
C5940	7.22451111447394e-92	1.20434696213998	0.405	0.099	8.17381187491581e-88
C5945	9.44496934989917e-92	1.40295273693709	0.436	0.112	1.06860383224759e-87
C2920	1.27911012398526e-91	1.23547326742613	0.487	0.137	1.44718519427692e-87
C5004	4.02733935471213e-91	1.1541437435728	0.482	0.136	4.55653174592131e-87
C5448	4.75717726662642e-91	1.13086329149346	0.446	0.118	5.38227035946113e-87
C2663	1.00256032842141e-90	1.35969486255999	0.446	0.118	1.13429675557599e-86
C4570	3.45474599867449e-90	1.01878917097751	0.397	0.094	3.90869962290032e-86
C2699	1.72469781059242e-89	1.02020452525878	0.662	0.255	1.95132310290426e-85
C3302	2.38014974705776e-89	1.2942609735773	0.433	0.114	2.69290142382114e-85
C5517	3.95852718477517e-89	1.043951483609	0.402	0.099	4.47867765685462e-85
C6409	2.47812058234666e-87	1.28039708433749	0.433	0.116	2.80374562686701e-83
C774	4.62187296292128e-87	1.1804657944086	0.433	0.115	5.22918707024913e-83
C5146	1.81130545624287e-86	1.23649028105861	0.394	0.098	2.04931099319319e-82
C3275	4.68234118110808e-86	1.40951041587224	0.577	0.206	5.29760081230568e-82
C10314	9.45718062641707e-86	1.17027568121609	0.425	0.114	1.06998541607283e-81
C4773	1.04104525542156e-85	1.09823925634419	0.448	0.123	1.17783860198395e-81
C3882	1.45541118664547e-85	1.17054673494958	0.438	0.12	1.64665221657068e-81
C1446	1.62080425600573e-85	1.18928078168235	0.5	0.153	1.83377793524488e-81
C6169	2.23463465246247e-85	0.979961412205378	0.42	0.11	2.52826564579604e-81
C5273	2.59647818343746e-85	1.07233489798807	0.5	0.154	2.93765541674115e-81
C4712	3.8247471973772e-85	1.24034371710069	0.485	0.144	4.32731897911257e-81
C4699	4.02227976959289e-85	0.99017710884215	0.433	0.115	4.55080733131739e-81
C5757	1.17199929465873e-84	1.26040471539729	0.41	0.106	1.32600000197688e-80
C5250	4.43860796477961e-84	1.1242984025306	0.397	0.099	5.02184105135165e-80
C6187	6.35990029680218e-84	1.19285848689458	0.402	0.104	7.19559119580198e-80
C5764	4.90894536822069e-83	1.13335548083609	0.448	0.126	5.55398078960489e-79
C5167	5.53241676333432e-83	1.08903312729495	0.399	0.103	6.25937632603645e-79
C5521	9.03577937291549e-83	1.15306104163494	0.407	0.107	1.02230807825166e-78
C5096	1.01692483541949e-82	1.11050844025685	0.433	0.12	1.15054875879361e-78
