id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C1785	1.59329573830097e-80	1.71089746902318	0.443	0.08	1.80265479831371e-76
C10956	1.42931407020146e-70	1.4122976782991	0.517	0.12	1.61712593902593e-66
C930	2.2298352439347e-66	1.62211678229829	0.384	0.071	2.52283559498772e-62
C1908	5.1603709956586e-66	1.5691239182785	0.453	0.099	5.83844374448814e-62
C7266	8.97145245876255e-66	1.35008355401839	0.463	0.103	1.01503013118439e-61
C7779	3.90814844128486e-64	1.13824318496208	0.419	0.086	4.42167914646969e-60
C2143	5.16798848667313e-64	2.08955295532619	0.409	0.083	5.84706217382198e-60
C8276	2.11312046826031e-63	1.21078243937555	0.419	0.086	2.39078449778971e-59
C8044	3.15250283506035e-61	1.50489119199498	0.498	0.127	3.56674170758728e-57
C1587	5.0338343913579e-61	0.88208531525745	0.522	0.137	5.69528023038233e-57
C7899	8.91209033167787e-61	1.23342729588412	0.601	0.179	1.00831390012603e-56
C6734	1.08803486512702e-60	1.5340227480112	0.458	0.108	1.23100264640471e-56
C10272	2.02566299611974e-60	1.08738641671559	0.424	0.093	2.29183511380987e-56
C1462	3.28182269253091e-60	1.10969299345218	0.409	0.087	3.71305419432947e-56
C10792	1.37567884302191e-59	1.04314673947782	0.498	0.126	1.55644304299498e-55
C10997	2.98917659871925e-59	1.01544931468663	0.502	0.127	3.38195440379096e-55
C10661	2.19174741044591e-58	1.59235276429808	0.493	0.126	2.4797430201785e-54
C11201	1.30177010907983e-57	0.895359310596137	0.433	0.099	1.47282270141292e-53
C10479	1.37985802347798e-56	1.1575026109738	0.424	0.095	1.56117136776299e-52
C11132	1.71336931136645e-56	1.22749352296447	0.488	0.126	1.93850603888e-52
C9935	4.54501754442601e-56	0.768974146373141	0.374	0.077	5.14223284976359e-52
C10852	5.14658251633831e-56	1.21961246570966	0.438	0.106	5.82284345898516e-52
C10837	5.95129311686989e-56	1.38820223576763	0.448	0.11	6.73329303242659e-52
C9002	1.29868902226138e-55	1.63773636250485	0.409	0.092	1.46933675978653e-51
C2142	5.3591502742249e-55	1.25492714945402	0.488	0.129	6.06334262025805e-51
C11171	1.13324484625774e-54	0.959444298580021	0.448	0.109	1.28215321905601e-50
C1118	2.01764902988736e-54	1.89389502137292	0.409	0.093	2.28276811241456e-50
C8888	4.14437048244804e-54	1.04990344819154	0.621	0.201	4.68894076384171e-50
C8624	6.19831634021967e-54	1.27793308375796	0.424	0.101	7.01277510732453e-50
C6733	1.03578592067739e-53	1.7881677759428	0.369	0.078	1.1718881906544e-49
