id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C10968	5.46179310624381e-103	1.80772950521253	0.449	0.095	6.17947272040424e-99
C10392	4.94317636633827e-84	2.61518907890955	0.402	0.092	5.59270974087512e-80
C11283	6.49763112183955e-75	1.68948950951787	0.502	0.151	7.35141985124926e-71
C8246	2.90713700031392e-73	2.14545897275072	0.492	0.153	3.28913480215517e-69
C2609	4.59612073263134e-72	2.12523715632999	0.35	0.08	5.2000509968991e-68
C11010	2.02863736788139e-71	2.38824748599108	0.421	0.115	2.295200318021e-67
C10586	2.85747071831152e-69	1.76914686247677	0.437	0.123	3.23294237069766e-65
C10838	2.31789960409887e-63	2.03594528600004	0.359	0.091	2.62247161207746e-59
C3181	1.41780676968998e-58	1.92077554306792	0.449	0.153	1.60410657922725e-54
C11240	6.62536091374267e-58	1.33820129534185	0.582	0.243	7.49593333780845e-54
C6688	1.70210671717189e-56	2.04644707511575	0.458	0.162	1.92576353980827e-52
C6682	1.12477439530714e-54	1.89762534438896	0.35	0.099	1.2725697508505e-50
C3585	2.9442709303726e-54	1.49044125865323	0.502	0.195	3.33114813062356e-50
C10930	8.55771389006511e-52	1.7282361282322	0.365	0.109	9.68219749521967e-48
C2874	3.79359788115171e-51	2.25643635672591	0.545	0.253	4.29207664273505e-47
C2403	4.10283449675474e-51	2.26318203457129	0.461	0.175	4.64194694962831e-47
C2479	5.27090026073557e-50	1.80977204753468	0.437	0.159	5.96349655499622e-46
C3127	1.32226383416751e-49	2.39568827720463	0.526	0.242	1.49600930197712e-45
C10979	1.55734113926165e-49	1.99403870078942	0.384	0.122	1.76197576496063e-45
C6889	9.05606222093978e-49	2.26808649788283	0.387	0.127	1.02460287967713e-44
C2444	1.40670887151078e-44	2.25742407287209	0.554	0.287	1.5915504172273e-40
C7290	2.56988169077806e-44	1.7009389423372	0.362	0.12	2.90756414494629e-40
C19	2.75031445514734e-43	2.25283922666515	0.415	0.159	3.1117057745537e-39
C6705	3.56326359416084e-42	1.46454684627972	0.412	0.154	4.03147643043357e-38
C10830	2.37357664404037e-38	1.24610325094011	0.545	0.277	2.68546461506728e-34
C7455	2.95652490755295e-38	1.67827216829341	0.567	0.313	3.34501228040541e-34
C7335	1.55864572109965e-37	1.15391565482662	0.533	0.263	1.76345176885215e-33
C10583	4.35809507308505e-37	1.76564102826324	0.319	0.104	4.93074876568843e-33
C10627	2.24186102665603e-35	1.74661956454492	0.282	0.087	2.53644156555864e-31
C3567	1.5642718474587e-33	1.44042539503665	0.384	0.155	1.76981716821477e-29
C6900	2.95764102983842e-31	1.2777159790953	0.461	0.222	3.34627506115919e-27
C10229	7.69399321531368e-31	4.08033782636899	0.127	0.025	8.7049839238059e-27
C7805	8.48986664072127e-30	0.892948384067417	0.307	0.111	9.60543511731204e-26
C10624	4.73200326628817e-29	1.6735615335815	0.341	0.135	5.35378849547843e-25
C11080	1.07389529369633e-28	1.69086939690458	0.266	0.091	1.21500513528802e-24
C10897	7.09266459142278e-28	0.597044298338452	0.266	0.09	8.02464071873574e-24
C10170	3.63810687853598e-25	2.00153561453838	0.331	0.139	4.11615412237561e-21
C44	4.67784614413667e-25	0.289656836187509	0.028	0.3	5.29251512747623e-21
C10466	7.94533784519433e-25	4.39784898180877	0.127	0.03	8.98935523805286e-21
C7299	1.59381205850551e-24	1.06766681863494	0.328	0.14	1.80323896299313e-20
C7250	2.03996966733762e-23	1.11838223439768	0.322	0.141	2.30802168162579e-19
C11134	2.08042019730518e-23	1.20679446502145	0.248	0.09	2.35378741123107e-19
C10641	3.92302681927827e-23	1.6349509919738	0.291	0.117	4.43851254333143e-19
C10922	8.3086140887706e-23	0.446125333994962	0.241	0.086	9.40036598003506e-19
C10559	6.37339483907124e-21	1.94166406754047	0.195	0.065	7.2108589209252e-17
C10588	1.93333905707116e-20	0.524817366489805	0.307	0.132	2.18737980917031e-16
C10144	1.03177731733105e-19	4.09904761292889	0.136	0.039	1.16735285682835e-15
C10909	1.90232521590896e-19	1.39160965648719	0.238	0.094	2.1522907492794e-15
C10597	1.91704364136661e-19	0.473532930355549	0.409	0.215	2.16894317584219e-15
C10945	3.52430333559765e-18	0.444716117782817	0.3	0.135	3.98739679389518e-14
C2910	8.81815486806518e-18	1.41084789088038	0.322	0.16	9.97686041772895e-14
C3657	1.5221496442526e-17	1.28243258776859	0.393	0.223	1.72216010750739e-13
C11292	2.68698323837725e-17	1.75318150373938	0.211	0.083	3.04005283590002e-13
C10915	3.88902974152487e-17	1.36537239357271	0.272	0.122	4.40004824956124e-13
C10887	5.34142092898199e-17	2.10196950835158	0.331	0.168	6.04328363905023e-13
C2887	2.04088320054576e-16	2.63497101215666	0.245	0.111	2.30905525309748e-12
C10869	4.97694077804776e-16	0.416497258519015	0.406	0.232	5.63091079628324e-12
C10246	2.38744942381531e-15	4.30805648465983	0.121	0.038	2.70116027810464e-11
C7320	2.232635047511e-14	1.99361259669142	0.22	0.097	2.52600329275395e-10
C10060	5.32171309369931e-14	4.21574005195517	0.124	0.042	6.0209861942114e-10
C2570	4.2234421053212e-13	2.51708165525836	0.183	0.078	4.7784023979604e-09
C2426	5.97048722766233e-12	2.17356974890373	0.31	0.18	6.75500924937716e-08
C11278	2.6748987158783e-11	0.384819766726356	0.22	0.106	3.02638040714471e-07
C3425	3.8088503620833e-11	2.3321933881958	0.285	0.167	4.30933329966104e-07
C11093	1.1872280080624e-09	2.06256990523072	0.341	0.222	1.34322976832179e-05
C11004	1.85160208834269e-09	0.306988957841725	0.433	0.289	2.09490260275091e-05
C1757	2.91833458126582e-09	1.91361504377366	0.17	0.082	3.30180374524415e-05
C7099	2.28063677907707e-08	2.32058791528367	0.161	0.08	0.00025803124518478
C11051	6.88580626338975e-08	0.262099435244201	0.207	0.113	0.000779060120639916
C8068	6.00015456848968e-07	0.364387008916478	0.303	0.198	0.00678857487878922
