genes	geneCluster
Gm16759	1
Smad6	1
Scarletltr	1
Gm48855	1
Uchl4	1
Gm17749	1
Pif1	1
Snx22	1
Gm4978	1
Gm10642	1
Lipc	1
Aqp9	1
Aldh1a2	1
Gm38057	1
Gm38111	1
Gm37879	1
Gm37663	1
Gm37023	1
A430027C01Rik	1
Gm37137	1
Rpl15-ps2	1
Uba52-ps	1
Gm19353	1
Gm17828	1
Gm37983	1
Gm37303	1
BC065403	1
Gm36948	1
Gm19427	1
Gm37105	1
A530064N14Rik	1
Dyx1c1	1
Unc13c	1
Gm2981	1
Gm19531	1
4933433G15Rik	1
Hmgcll1	1
Fam83b	1
Lrrc1	1
Gm21013	1
C920006O11Rik	1
Ddx43	1
Gm8093	1
Cd109	1
Gm17477	1
Gm9531	1
Rps27a-ps2	1
Sh3bgrl2	1
Gm48832	1
4933431K14Rik	1
Ube2cbp	1
Gm17530	1
Rwdd2a	1
Gm28229	1
9430037G07Rik	1
Gm10634	1
Bcl2a1d	1
Gm37560	1
Gm29562	1
Gm2396	1
Gm38091	1
Minar1	1
Rasgrf1	1
Gm26882	1
Adamts7	1
Gm16200	1
Gm5620	1
Gm28424	1
Gm16794	1
Gm38375	1
BC043934	1
Gm8520	1
Gm28530	1
Esyt3	1
Il20rb	1
Gm37204	1
Gm38297	1
Gm3081	1
Gm37553	1
Gm37621	1
Gm37953	1
Gm37314	1
Ephb1	1
Ky	1
Tmem108	1
Hmgb1-rs16	1
Gm37563	1
Gm38077	1
Gm47103	1
Gm19667	1
Gm5621	1
Col6a6	1
Col6a5	1
Glyctk	1
Tlr9	1
4930500F10Rik	1
Gm37612	1
Cacna2d2	1
Gm9917	1
Gm19721	1
Gm37436	1
Amigo3	1
Bsn	1
4930447F24Rik	1
Amt	1
Gm37401	1
Rps2-ps11	1
Gm38366	1
Gm37678	1
4833445I07Rik	1
Celsr3	1
Gm38004	1
3000002C10Rik	1
Gm4734	1
Gm42433	1
Gm42432	1
Cspg5	1
Gm42763	1
Tmie	1
Als2cl	1
Lrrc2	1
Ltf	1
Gm43814	1
Bcl2a1c	1
4930520O04Rik	1
Tmppe	1
Ccr4	1
Gm9888	1
Osbpl10	1
Gm5921	1
Gm9385	1
Gm31410	1
Gm17399	1
Gm2415	1
Gm10608	1
Xylb	1
Gm47320	1
Gm47043	1
Ccr8	1
Gm47050	1
Myrip	1
Entpd3	1
5830454E08Rik	1
Gm39459	1
C230053D17Rik	1
Gm47092	1
Gm47111	1
4632418H02Rik	1
Gm47121	1
Gm26797	1
Zkscan7.1	1
Scp2-ps2	1
Slc6a20b	1
Slc6a20a	1
Xcr1	1
Ccr3	1
Gm39469	1
Pisd-ps1	1
Sec14l2	1
Gm11956	1
Gm11960	1
AA413626	1
Nefh	1
Gm11963	1
Gm11964	1
Ube2d-ps	1
Rps15a-ps6	1
Gm11969	1
A730071L15Rik	1
Gm11970	1
Gm11975	1
Nacad	1
Gm11992	1
Zpbp	1
Gm12599	1
Spata48	1
Cobl	1
Gm12663	1
Eldr	1
Fbxo48	1
Gm12013	1
Etaa1os	1
Gm37818	1
2900018N21Rik	1
Gm12042	1
9130230N09Rik	1
Efemp1	1
A630052C17Rik	1
Eml6	1
Gm8098	1
Gm12097	1
Il9r	1
Rpsa-ps4	1
Fgf18	1
Ranbp17	1
Kcnip1	1
Kcnmb1	1
Fam196b	1
Wwc1	1
Gabra1	1
Ccnjl	1
Gm12166	1
Gm16033	1
Gm12568	1
Fam71b	1
2310031A07Rik	1
Gm12174	1
Havcr1	1
Gm12183	1
Trim7	1
Gm12185	1
9930111J21Rik1	1
Gm12195	1
Gm26542	1
Zfp354b	1
D930048N14Rik	1
Gm12204	1
Leap2	1
Gdf9	1
Il5	1
Gm17334	1
Gm12218	1
Slc22a21	1
Slc22a4	1
Csf2	1
Gm12229	1
Lyrm7	1
Gm12231	1
Slc36a3os	1
Slc36a2	1
Gm12251	1
2810021J22Rik	1
Hist3h2ba	1
Hist3h2bb-ps	1
2310058D17Rik	1
2610507I01Rik	1
Wnt9a	1
Jmjd4	1
Gm16062	1
Med9os	1
Rasd1	1
Pemt	1
Drc3	1
Gm12618	1
Gm26534	1
Map2k3os	1
Fam83g	1
Gm26964	1
Gm12279	1
Gm27194	1
Fbxw10	1
Tvp23bos	1
Arhgap44	1
Gm12294	1
Myocd	1
Usp43	1
Snord118	1
Cyb5d1	1
Kdm6bos	1
Dnah2	1
Gm12308	1
Tnfsfm13	1
Tnk1	1
2810408A11Rik	1
Asgr2	1
Slc16a11	1
Slc16a13	1
Gm21988	1
Alox15	1
Tm4sf5	1
Chrne	1
Gm12319	1
Inca1	1
Zfp3	1
Gm19967	1
Rpl23a-ps2	1
Nlrp1a	1
Nlrp1c-ps	1
4933427D14Rik	1
Gm43951	1
4930563E22Rik	1
Spns3	1
Gm6733	1
P2rx1	1
P2rx5	1
Gm12328	1
1700016P03Rik	1
Gm12337	1
Rilp	1
Gm45606	1
Gm12338	1
Doc2b	1
Fam57a	1
Gemin4	1
Dbil5	1
Gm12341	1
Rpl36-ps2	1
Slc6a4	1
Gm12346	1
Abhd15	1
Gm11191	1
Gm10277	1
Dhrs13os	1
BC030499	1
Slc13a2	1
Nos2	1
Rab11fip4	1
Gm26563	1
Cdk5r1	1
C030013C21Rik	1
Tmem98	1
Cct6b	1
Gm11423	1
Gm11425	1
Slfn10-ps	1
Gm20234	1
Slfn3	1
Gm11427	1
Rasl10b	1
1700020L24Rik	1
Mmp28	1
E230016K23Rik	1
Myo19	1
Appbp2os	1
Tubd1	1
Gm11491	1
Rad51c	1
Tex14	1
Rnf43	1
Tspoap1	1
Mks1	1
Gm11508	1
2010015M23Rik	1
Gm11510	1
Gm525	1
Gm11512	1
Wfikkn2	1
Mycbpap	1
Dlx4os	1
Nxph3	1
Gm9796	1
Zfp652os	1
B130006D01Rik	1
Polr2k-ps	1
4833417C18Rik	1
B4galnt2	1
Igf2bp1	1
Gm11539	1
Hoxb5os	1
Gm11531	1
Gm11517	1
D030028A08Rik	1
Gm11525	1
Prr15l	1
Gpr179	1
Epop	1
Gm11613	1
Atp5l2-ps	1
Gm11604	1
Grb7	1
Csf3	1
Gm12359	1
Rapgefl1	1
Ccr7	1
Gm11560	1
Krt19	1
Krt14	1
Gm11598	1
Gm10039	1
Ttc25	1
Hspb9	1
Tubg2	1
Vps25	1
Cntd1	1
Aoc2	1
Gm27029	1
Rpl27-ps2	1
Gm20659	1
BC030867	1
Gm11627	1
2810433D01Rik	1
Hexim2	1
1700023F06Rik	1
1700028N14Rik	1
Arhgap27os3	1
Arhgap27os2	1
Arhgap27os1	1
C130046K22Rik	1
Gm8738	1
Gm11652	1
Prr29	1
Gm11713	1
Gm11714	1
Cep112it	1
Gm11696	1
9930022D16Rik	1
Arsg	1
Sox9	1
2610035D17Rik	1
Btbd17	1
Cd300c	1
Cd300ld2	1
Cd300e	1
Otop3	1
Hid1	1
Gm11703	1
Evpl	1
Rps11-ps2	1
St6galnac1	1
Gm8624	1
Afmid	1
Gm11737	1
Cep295nl	1
Cbx2	1
Ccdc40	1
Gm11769	1
Gm11772	1
Gm17586	1
Hmga1b	1
Ccdc57	1
Gm28192	1
Sectm1b	1
Rab40b	1
B3gntl1	1
Gm12589	1
Gm9616	1
2810429I04Rik	1
Gm48838	1
Gm47813	1
Akr1c14	1
Rpl29-ps2	1
Gm10029	1
Gm48375	1
Gm48374	1
Gm48887	1
Gm48890	1
Gm48870	1
Gm48869	1
Gm26601	1
Gm48889	1
Gm48871	1
Gm48872	1
Gm47802	1
Gm47826	1
Gm47405	1
Ryr2	1
Gm47322	1
Gm5928	1
Edaradd	1
Gpr137b-ps	1
Gm48682	1
Gm6556	1
B230303A05Rik	1
Sugct	1
8430406P12Rik	1
Gm48624	1
Gm32699	1
Vdac3-ps1	1
Tcrg-V1	1
Gpr141b	1
Gm47665	1
Gm32036	1
Gm47657	1
Gm47727	1
Nkapl	1
Zkscan4	1
AK157302	1
Gm11273	1
Hist1h2bl	1
Hist1h2ai	1
Hist1h3h	1
Hist1h4j	1
Hist1h2bp	1
Hist1h4m	1
Hist1h4n	1
Zfp184	1
Gm11281	1
Prss16	1
Hist1h2bk	1
Hist1h2ag	1
C230035I16Rik	1
Hist1h3g	1
Hist1h2bh	1
Hist1h4f	1
Hist1h2bf	1
Hist1h2ad	1
Hist1h4c	1
Hist1h4b	1
Gm11346	1
Gm11353	1
Gm40841	1
Foxq1	1
Foxf2	1
Gm48885	1
A730091E23Rik	1
Serpinb1a	1
Serpinb6b	1
Gm47662	1
Serpinb9b	1
Serpinb1b	1
4930447K03Rik	1
Gm36839	1
Eci3	1
Gm48706	1
Tmed10-ps	1
Gm48766	1
Gm8277	1
Gm47675	1
Gm4035	1
Gm47754	1
Gm46411	1
Cage1	1
Gm31834	1
Gm26514	1
5033403F01Rik	1
Gm31683	1
5530402G07Rik	1
Gm26877	1
Gm32401	1
Gm28707	1
Hsp25-ps1	1
5033430I15Rik	1
Cap2	1
2010001K21Rik	1
Nhlrc1	1
Rnf144b	1
Zfp169	1
Gm37238	1
Tes3-ps	1
Gm48623	1
Cplx2	1
Gm6344	1
Gm47816	1
Fbxl21	1
Gm48357	1
Gm47246	1
Etohd2	1
Gm48194	1
Gm34961	1
Gm48582	1
Gm6474	1
Gm3325	1
Zfp808	1
Gm3604	1
Gm48690	1
Gm48701	1
6720489N17Rik	1
Gm48735	1
Gm7049	1
Gm47583	1
Gm47586	1
Gm16907	1
Gm47588	1
Gm47513	1
1810034E14Rik	1
Gm47123	1
Gm5791	1
Gm4811	1
Gm36445	1
Gm47258	1
Gm3800	1
Gm5451	1
Gm10767	1
Gm46440	1
Gm28557	1
Zfp759	1
Zfp455	1
Zfp953	1
Gm28041	1
Gm48899	1
9430065F17Rik	1
Zfp85os	1
Zfp493	1
4930525G20Rik	1
Gm9625	1
Gm10037	1
Srd5a1	1
Gm10263	1
Tert	1
Gm8062	1
Cep72	1
Ahrr	1
Gm47467	1
Gm47469	1
Gm4149	1
Gm8288	1
Gpr150	1
Gm8185	1
Pou5f2	1
Gm48254	1
C130051F05Rik	1
A830082K12Rik	1
Gm5042	1
1700023H06Rik	1
5430425K12Rik	1
Gm8399	1
Adgrv1	1
Gm17259	1
Gm4936	1
Gm46432	1
Gm8526	1
Gm4117	1
Cmya5	1
Gm47075	1
Gm47088	1
Gm47155	1
Gm47210	1
Gm32089	1
Gm9776	1
Gm48349	1
Gm48420	1
F2rl2	1
Sv2c	1
Gm20075	1
Gm48138	1
Gm46436	1
Gm48139	1
Gm6169	1
Gm5086	1
Gm26619	1
Arhgef28	1
Gm10320	1
Tmem171	1
Gm5453	1
6430562O15Rik	1
5330431K02Rik	1
Gm26559	1
Ocln	1
Marveld2	1
Taf9	1
Gm36638	1
Gm36638.1	1
Gm6211	1
Gm16416	1
Adamts6	1
Rnf180	1
3830408C21Rik	1
Depdc1b	1
Rps3a3	1
Gm15327	1
Gm15326	1
Gm48837	1
Gm8795	1
Ccno	1
Esm1	1
BC067074	1
Gm47479	1
Gm10734	1
Gm6035	1
Rpl34-ps2	1
Isl1	1
Gm6421	1
3110070M22Rik	1
Tmem267	1
Gm20900	1
Gm26520	1
Pomc	1
Efr3b	1
Gm17541	1
Fam228b	1
Klhl29	1
2810032G03Rik	1
Gm5652	1
Gm48619	1
5033421B08Rik	1
Slc7a15	1
Gm5182	1
Gm4928	1
Kcns3	1
Gm48088	1
Rpl36-ps3	1
Mycn	1
Fam84a	1
Gm10054	1
Gm22748	1
Gm49326	1
Gm49329	1
Gm49331	1
Gm49327	1
Bnip3l-ps	1
5730507C01Rik	1
Gm5953	1
Gm46339	1
Gm5784	1
1700030C10Rik	1
1700030C10Rik.1	1
Zfp125	1
Gm10478	1
Gm30124	1
Gm49586	1
Gm4419	1
Gm19196	1
Gm4425	1
2410018L13Rik	1
Gm38699	1
9030624G23Rik	1
Gm16372	1
Grhl1	1
Gm6969	1
Gm36287	1
Gm48904	1
Fam110c	1
Gm32899	1
Gpr22	1
Gm18029	1
Gdap10	1
4933406C10Rik	1
Gm9370	1
Gm47357	1
Gm10933	1
Gm48137	1
Gm48236	1
Gm34047	1
9130015A21Rik	1
Agr2	1
Gm48369	1
D630036H23Rik	1
Gm7252	1
Dgkb	1
AC134468.1	1
Scin	1
Gm17024	1
Gm7008	1
Gm47036	1
Gm15902	1
Gm7422	1
Gm33869	1
Prkd1	1
Gm26517	1
Gpr33	1
Npas3	1
Gm6218	1
Rpl31-ps17	1
Gm24305	1
Srp54b	1
Srp54c	1
Gm49376	1
1110008L16Rik	1
Rpl18a-ps1	1
Gm48655	1
Gm9812	1
Cox6c2	1
Nkx2-9	1
Gm5786	1
Gm48417	1
Gm6395	1
Lrr1	1
Gm9887	1
5830428M24Rik	1
Gm6316	1
Gm19221	1
Gpr135	1
Lrrc9	1
Six4	1
Gm48653	1
1700086L19Rik	1
Gm34552	1
Gm47690	1
Gm47689	1
Gm7862	1
Akap5	1
A430103D13Rik	1
4930426I24Rik	1
Gm10451	1
Gm47218	1
9530018F02Rik	1
Gm48225	1
Gm48231	1
Gm48230	1
Plek2	1
Rdh12	1
Gm36660	1
1300014J16Rik	1
Plekhd1	1
Gm26545	1
Gm20337	1
Slc10a1	1
Smoc1	1
Gm20498	1
Gm4787	1
Adam4	1
Gm49654	1
Map3k9	1
Gm29361	1
Papln	1
Gm19327	1
Gm5436	1
Gm47484	1
Fam161b	1
Bbof1	1
Ltbp2	1
Prox2	1
Zc2hc1c	1
Gm47820	1
Gm47817	1
Flvcr2	1
Gm48008	1
Vash1	1
Angel1	1
Gm10095	1
Gm26698	1
Ngb	1
Gm6566	1
Samd15	1
Noxred1	1
Gm26764	1
Gm8557	1
Dio2	1
Rpl31-ps1	1
Flrt2	1
Gm48014	1
Gm48015	1
Gm6863	1
Gm47439	1
Gm47567	1
9430031K09Rik	1
D230049E03Rik	1
Gm48062	1
Gm20682	1
Gm47139	1
Gm47138	1
1700064M15Rik	1
Gm47196	1
Efcab11	1
Gm48296	1
Gm48382	1
Gm48381	1
Gm49703	1
Gm48586	1
Gm48585	1
Gm48771	1
D130020L05Rik	1
Gm20069	1
Moap1	1
Gon7	1
Gm47166	1
Gm7143	1
Gm47201	1
Gm15523	1
Otub2	1
Gm47260	1
Ppp4r4	1
Serpina3i	1
Serpina3m	1
Snhg10	1
Bdkrb1	1
Gm46378	1
Gm34220	1
Slc25a47	1
Wdr25	1
Begain	1
Rian	1
Gm37899	1
B830012L14Rik	1
Mirg	1
Gm3379	1
Gm6988	1
Gm19605	1
B930059L03Rik	1
Mok	1
Gm26912	1
Mpc1-ps	1
Rps19-ps6	1
Gm48286	1
Xrcc3	1
Gm19195	1
5033406O09Rik	1
Tmem179	1
Gm30238	1
Ahnak2	1
Gm9517	1
Vipr2	1
Gm48620	1
Ptprn2	1
Gm17807	1
Cdca7l	1
Gm6768	1
BC037032	1
C6	1
Gm16374	1
Gm10250	1
Gm46496	1
5430437J10Rik	1
Gm2245	1
Gm7666	1
Gm49207	1
Rpl19-ps6	1
Capsl	1
Spef2	1
Prlr	1
Gm8174	1
Gm6533	1
Gm5468	1
Gm48996	1
Gm49265	1
Gm6330	1
Gm49266	1
B230362B09Rik	1
Gm20555	1
Ankrd33b	1
Ropn1l	1
Gm49215	1
Tspyl5	1
9930017N22Rik	1
D730044K07Rik	1
Nipal2	1
Gm48960	1
Gm48966	1
Gm7968	1
9130002K18Rik	1
Gm48961	1
Spag1	1
Gm34590	1
Gm49311	1
Gm49085	1
Gm41307	1
G930009F23Rik	1
Gm49077	1
Rims2	1
Dcstamp	1
Dpys	1
AU022793	1
Gm49525	1
Gm49526	1
Gm49524	1
Pkhd1l1	1
Sybu	1
Aard	1
Gm2387	1
Gm10020	1
Gm9920	1
Col14a1	1
Has2os	1
Fam83a	1
Gm29394	1
Gm20712	1
4930544F09Rik	1
Gm7691	1
Gm20150	1
Gm19510	1
Gm2682	1
Fam84b	1
9930014A18Rik	1
Tsg101-ps	1
Kcnq3	1
Tg	1
Gm37320	1
Gm37296	1
Gm49066	1
Gm10362	1
Dennd3	1
Arc	1
Jrk	1
Slurp1	1
Gm8000	1
Gm28068	1
Ly6g	1
Ly6h	1
2810039B14Rik	1
Tigd5	1
Fam83h	1
Eppk1	1
Mirt2	1
Smpd5	1
Rps6-ps1	1
Scx	1
Scrt1	1
Gm49413	1
Slc39a4	1
Kifc2	1
Gpt	1
Recql4	1
Commd5	1
Zfp647	1
Apol7a	1
Apol9a	1
Apol7c	1
Apol9b	1
Gm22107	1
Lgals2	1
Pdxp	1
Fam227a	1
Gm16576	1
D730005E14Rik	1
Gm49553	1
A430088P11Rik	1
Gm6612	1
Gm17025	1
Gm5218	1
1110025M09Rik	1
Gm8444	1
Gm5805	1
Gm49502	1
Shisa8	1
Tnfrsf13c	1
Pheta2	1
Gm20324	1
Gm49463	1
1700001L05Rik	1
Shisal1	1
Rtl6	1
Arhgap8	1
Phf21b	1
Gm29666	1
Gm49539	1
Lncppara	1
Celsr1	1
A930001M01Rik	1
1810021B22Rik	1
Mapk11	1
Dennd6b	1
Gm26798	1
Odf3b	1
C230037L18Rik	1
Rpl31-ps8	1
Tcea1-ps1	1
Cntn1	1
A130051J06Rik	1
Gm32885	1
Amigo2	1
Gm4383	1
Ccdc184	1
9330020H09Rik	1
Ccdc65	1
5730414N17Rik	1
Prph	1
Kcnh3	1
1700120C14Rik	1
Gpd1	1
Gm4468	1
Gm49494	1
2310068J16Rik	1
5330439K02Rik	1
Csrnp2	1
Gm49492	1
C330013E15Rik	1
I730030J21Rik	1
Slc4a8	1
A330009N23Rik	1
6030408B16Rik	1
Gm49499	1
Krt7	1
Krt86	1
Krt83	1
Krt8	1
Krt18	1
Rpl39-ps	1
Gtsf1	1
Zfp174	1
Gm37186	1
Srl	1
Gm15859	1
Gm16861	1
4930451G09Rik	1
Smim22	1
Ppl	1
Rbfox1	1
Gm10247	1
Rpl39l	1
Tnp2	1
Gm10343	1
Gm4262	1
Gm24145	1
2610020C07Rik	1
Mpv17l	1
Efcab1	1
Gm49538	1
Pkp2	1
Gm5481	1
Vpreb1	1
1700056N10Rik	1
Ypel1	1
2610318N02Rik	1
Gm6440	1
Aifm3	1
Gm49785	1
Lrrc74b	1
P2rx6	1
Slc7a4	1
Ccdc74a	1
Rpl26-ps4	1
Gm49683	1
AA914427	1
Prodh	1
Gnb1l	1
Sept5	1
Gm15799	1
Map6d1	1
Gm15760	1
Camk2n2	1
Clcn2	1
Map3k13	1
Liph	1
Ndufa11b	1
Fetub	1
Kng2	1
Gm8130	1
6330408M09Rik	1
B630019A10Rik	1
BC106179	1
AC169509.1	1
Morf4l1-ps1	1
A230028O05Rik	1
Cldn1	1
Gm8253	1
Hrasls	1
Tmem44	1
Gm49756	1
Gm46565	1
Gm41442	1
Gm49767	1
Gm49705	1
Gm15696	1
Gm49733	1
Hmgb1-ps6	1
Bex6	1
Gm34680	1
Gm6611	1
Iqcg	1
Lmln	1
1700007L15Rik	1
Slc12a8	1
Gm49706	1
Pdia5	1
Gm5963	1
Gm10237	1
Wdr5b	1
Stfa2l1	1
Gm5483	1
2010005H15Rik	1
Stfa1	1
Ildr1	1
Eaf2	1
Fbxo40	1
Gm36028	1
Gm15530	1
Upk1b	1
Gm15712	1
Tigit	1
Gramd1c	1
Sidt1	1
Gcsam	1
Gm4737	1
Gm7204	1
Gm8670	1
Retnlg	1
Gm15518	1
Gm29686	1
Gpr15	1
Gm9027	1
Gm16385	1
Gm46542	1
Rbm11	1
Gm37466	1
Gm21816	1
9430092D12Rik	1
Gm37063	1
Gm37311	1
9530003O04Rik	1
Gm37694	1
E330011O21Rik	1
Cxadr	1
Rpl21-ps5	1
Gm10791	1
Gm2541	1
Gm6278	1
B130034C11Rik	1
Map3k7cl	1
Gm46546	1
Gm7667	1
Gm17518	1
Mrap	1
Gm15965	1
Gm49625	1
A930006K02Rik	1
Gm15964	1
Dnajc28	1
Gm10785	1
Gm16310	1
Setd4	1
Gm30881	1
Gm48979	1
Gm48978	1
Gm15971	1
Kcnj15	1
CT030665.1	1
Lca5l	1
Sh3bgr	1
Igsf5	1
Bace2	1
Fam3b	1
Mx2	1
Ripk4	1
Gm10232	1
Pisd-ps2	1
Gm6475	1
1700102H20Rik	1
3300005D01Rik	1
Serac1	1
Gm5812	1
Dynlt1b	1
Tmem181b-ps	1
Dynlt1c	1
Rsph3b	1
Gm49719	1
Unc93a2	1
E430024P14Rik	1
Rsph3a	1
Gm5491	1
1700010I14Rik	1
Acat3	1
AC166110.3	1
Gm16046	1
Tcte2	1
Gm3355	1
Dact2	1
Gm3222	1
9030025P20Rik	1
Gm3435	1
Dll1	1
Prdm9	1
Zfp97	1
Gm6712	1
Oaz1-ps	1
Gm26873	1
Lix1	1
Gm49784	1
Has1	1
Fpr1	1
Gm7535	1
9330136K24Rik	1
CAAA01141682.1	1
Gm7809	1
AC154707.1	1
Zfp947	1
AC098880.2	1
AC154486.3	1
Gm16386	1
AC154766.4	1
Kremen2	1
Prss30	1
CT010502.1	1
Abca17	1
Rab26	1
Noxo1	1
Snora78	1
Rpl3l	1
Eme2	1
Nme3	1
Baiap3	1
Gng13	1
Msln	1
Narfl	1
Ccdc78	1
Fbxl16	1
Wdr90	1
Gm10012	1
1700022N22Rik	1
Gm8186	1
Rgs11	1
Gm16580	1
Syngap1	1
Ggnbp1.1	1
AC141882.2	1
Gm9703	1
Hmga1	1
C130040N14Rik	1
Gm15420	1
Pacsin1	1
Rps2-ps9	1
AC154912.1	1
AC154912.3	1
E230001N04Rik	1
AC170998.1	1
AC140278.1	1
Pnpla1	1
CT025867.1	1
Gm16196	1
Trp53cor1	1
AC163635.1	1
Gm26885	1
Gm28043	1
Mdga1	1
AC113540.1	1
AC165962.1	1
1700097N02Rik	1
Rsph1	1
AC154652.2	1
AC166172.3	1
AC166172.1	1
AC166172.4	1
AC166575.1	1
Gm17276	1
Ephx3	1
Gm26549	1
CT485616.1	1
Zfp870	1
Cyp4f14	1
Pram1	1
Platr17	1
Gm19412	1
H2-K2	1
Col11a2	1
BC051537	1
Gm20513	1
H2-Eb2	1
Btnl2	1
BC051142	1
Ager	1
Gm20463	1
C4a	1
Cfb	1
C2	1
Hspa1l	1
Gm10501	1
Vwa7	1
Sapcd1	1
Msh5	1
Ly6g6e	1
Ly6g5b	1
Gm20522	1
Gm17705	1
Lta	1
Atp6v1g2	1
H2-Q1	1
H2-Q2	1
Gm11131	1
H2-Q5	1
Gm8752	1
Pou5f1	1
Ppp1r18os	1
Gm16279	1
H2-Bl	1
H2-T-ps	1
H2-T10	1
Gm19684	1
Gm10499	1
Gm8909	1
Rnf39	1
Zfp57	1
H2-M2	1
9130008F23Rik	1
Ankrd66	1
1700071M16Rik	1
Runx2os1	1
Gm9104	1
F630040K05Rik	1
Gm23037	1
AC151275.1	1
Gm5093	1
Gnmt	1
Gm4945	1
AI661453	1
Gm20517	1
Usp49	1
9830107B12Rik	1
AC241601.2	1
Unc5cl	1
Gm7334	1
E430014B02Rik	1
C230085N15Rik	1
Gm36931	1
5830444F18Rik	1
Gm37248	1
Gm37593	1
Gm37266	1
Rpl21-ps6	1
Plin4	1
AC026385.2	1
Gm20219	1
1700061G19Rik	1
Crb3	1
Gm11110	1
AC121299.1	1
Gm4705	1
Themis3	1
A930029G22Rik	1
Gm20703	1
Gm9320	1
Gm26510	1
AC154187.1	1
Myom1	1
AC154218.2	1
Gm37639	1
Gm38220	1
Spdya	1
Alk	1
AC159187.1	1
CT025731.2	1
CT010445.1	1
Nlrc4	1
CT033749.1	1
AC154442.1	1
AC154366.4	1
Gm10093	1
Gm26637	1
AC132133.2	1
AC122253.2	1
AC122453.1	1
Rpl21-ps7	1
Abcg5	1
Abcg8	1
1110020A21Rik	1
Rpl31-ps16	1
AC154542.1	1
AC096777.1	1
AC154492.2	1
4833418N02Rik	1
AC122818.1	1
Epcam	1
Kcnk12	1
Gm10184	1
AC159289.2	1
AC144860.1	1
Gm26734	1
Gm29650	1
Gm4017	1
Gm37158	1
Gm10557	1
4833419F23Rik	1
Gm2238	1
Gm28529	1
AC161530.1	1
AC163101.1	1
AC163101.2	1
Gm7497	1
Gm2531	1
Abhd3	1
1010001N08Rik	1
Gata6	1
AC090479.2	1
AC100751.1	1
Lama3	1
Gm5687	1
AC104328.1	1
Gm6457	1
Psma8	1
AC102342.2	1
Gm10036	1
Gm4835	1
Dsc3	1
Dsg2	1
Gm10269	1
Gm6378	1
Asxl3	1
Gm15972	1
AC163399.1	1
AC113953.1	1
Gm26533	1
A830052D11Rik	1
Pkd2l2	1
Nme5	1
4933408B17Rik	1
Reep2	1
Gm5239	1
Gm36989	1
Slc23a1	1
1700066B19Rik	1
Gm6542	1
Dnd1	1
Vaultrc5	1
Pcdhb7	1
Pcdhb21	1
Gm8242	1
Pcdhga2	1
Pcdhga3	1
Pcdhgb1	1
Pcdhgb2	1
Pcdhga5	1
Pcdhga6	1
Pcdhga7	1
Pcdhga8	1
Pcdhgb5	1
Pcdhga9	1
Pcdhgb6	1
Pcdhga10	1
Pcdhga11	1
Pcdhgc4	1
Pcdhgc5	1
Rell2	1
Gm10268	1
Pcdh12	1
AC110730.1	1
Arhgap26.1	1
Rps19-ps4	1
AC125110.1	1
Gm16415	1
Gm8181	1
Trim36	1
Mospd4	1
AC148017.1	1
Cdo1	1
AC123927.2	1
AC123927.3	1
AC123927.1	1
Lvrn	1
AC117239.2	1
AC121783.1	1
Dtwd2	1
Gm16283	1
C030005K06Rik	1
Cd63-ps	1
Gm8529	1
Gm4950	1
Gm4221	1
Adamts19	1
Chsy3	1
Gm5970	1
F830016B08Rik	1
BC023105	1
Rps2-ps10	1
Sh3tc2	1
Gm9949	1
Spink10	1
AC157903.1	1
AC102106.1	1
A330084C13Rik	1
AC157910.4	1
AC132307.3	1
AC132307.1	1
AC124578.3	1
AC100212.9	1
Gnal	1
AC140336.1	1
Gm17669	1
Gm26910	1
AC135016.1	1
Rab27b	1
Stard6	1
AC166779.2	1
n-R5-8s1	1
Myo5b	1
AC113528.1	1
Zbtb7c	1
Katnal2	1
Rnf165	1
F830208F22Rik	1
AC127331.2	1
AC157548.1	1
Rpl21-ps8	1
AC158975.2	1
4930445N18Rik	1
AC115789.2	1
Gm37216	1
Dok6	1
Eif3s6-ps2	1
AC163277.1	1
AC132452.5	1
AC133523.4	1
Gm49405	1
Doc2g	1
Gstp2	1
Gstp3	1
Cabp4	1
Carns1	1
Gm17552	1
Ankrd13d	1
Sptbn2	1
Gm21992	1
Gm37206	1
Actn3	1
Bbs1	1
Peli3	1
Slc29a2	1
AC124502.3	1
Rin1	1
Tmem151a	1
Cnih2	1
AC122861.4	1
Fosl1	1
AC126029.2	1
1700020D05Rik	1
Gm31166	1
Kcnk7	1
Sssca1	1
Frmd8os	1
Tm7sf2	1
Gm14963	1
Cdc42bpg	1
Hmgb1-ps4	1
CAAA01066123.1	1
Rps6ka4	1
Rcor2	1
Gm17227	1
AC129188.1	1
1700105P06Rik	1
AC130693.1	1
1700092M07Rik	1
Zbtb3	1
Gng3	1
Lbhd1	1
Snora57	1
Mir5136	1
AC121967.1	1
Stxbp3-ps	1
AC132253.9	1
AC132253.4	1
AC132253.7	1
AC132253.5	1
Best1	1
Myrf	1
Syt7	1
A430093F15Rik	1
AC132402.1	1
Gm6501	1
Ms4a1	1
Gm28935	1
Gm38275	1
Oosp1	1
A330040F15Rik	1
Gm47242	1
Gm5512	1
Olfr1459	1
AC136453.1	1
E030024N20Rik	1
Gm32256	1
AC147026.1	1
AC103947.2	1
AC124513.1	1
2410080I02Rik	1
Gm9493	1
Gm6563	1
Pip5k1b	1
Gm10053	1
Kank1	1
AC126944.1	1
Rps15a-ps2	1
