id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C2024	1.47194498584392e-30	0.283626999168087	0.865	0.366	1.66535855698381e-26
C830	6.71579560195703e-26	0.483759136174147	0.892	0.399	7.59825114405418e-22
C7353	5.82925345085211e-25	0.271980399492968	0.919	0.668	6.59521735429408e-21
C7205	1.31869279875142e-23	0.664238781020308	0.928	0.681	1.49196903250735e-19
C6573	2.11127184989789e-22	0.368014782818024	0.919	0.684	2.38869297097447e-18
C2255	4.90330436161594e-22	0.260524924527544	0.712	0.274	5.54759855473228e-18
C2604	1.17173740552081e-20	0.275688093742148	0.919	0.759	1.32570370060625e-16
C10274	1.43002193271538e-20	0.296316277741425	0.919	0.695	1.61792681467418e-16
C7577	2.00169108605605e-20	0.27522578211085	0.91	0.672	2.26471329476382e-16
C6418	3.51422130884547e-18	0.28120048509447	0.91	0.818	3.97598998882776e-14
C2826	5.25659038561396e-17	0.496682343248138	0.928	0.785	5.94730636228364e-13
C7321	3.97623337158453e-14	0.450397474800931	0.838	0.674	4.49871043661074e-10
C8009	2.41313364184422e-13	0.259503451512408	0.856	0.715	2.73021940238255e-09
C4136	1.28060860265638e-09	0.274066181756813	0.82	0.78	1.44888057304543e-05
C5348	1.3050225356556e-08	0.281058357550574	0.829	0.771	0.000147650249684074
