id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C8539	2.24210910191424e-122	1.38234112079025	0.997	0.812	2.53672223790577e-118
C233	1.74002617637151e-121	1.64385078666252	0.909	0.3	1.96866561594673e-117
C206	6.54013495697547e-119	2.10163991540588	0.889	0.291	7.39950869032205e-115
C1686	8.48296967917099e-119	1.67358776018238	0.872	0.263	9.59763189501406e-115
C8632	2.3984554936921e-118	1.50647730350473	0.997	0.744	2.71361254556324e-114
C2260	9.69953252885541e-118	2.05862462235782	0.849	0.246	1.0974051103147e-113
C9274	1.84672617756714e-116	2.11096899425688	0.993	0.745	2.08938599729946e-112
C2014	4.14572758980064e-114	1.57058719252271	0.802	0.207	4.69047619510044e-110
C9477	4.61731329231353e-114	1.61582902023658	0.993	0.82	5.22402825892353e-110
C1268	7.39307037942841e-114	1.69281957808157	0.913	0.309	8.3645198272853e-110
C231	1.11874484271034e-113	1.61475323884237	0.876	0.266	1.26574791504248e-109
C1623	2.28073874567753e-113	1.84195633487678	0.923	0.328	2.58042781685956e-109
C1392	2.65299460374419e-113	1.6349375660515	0.869	0.258	3.00159809467618e-109
C1510	3.92281973236596e-113	1.60287426781334	0.836	0.227	4.43827824519885e-109
C9873	6.65402073705677e-111	2.22033855124663	0.99	0.669	7.52835906190603e-107
C779	4.18563379144539e-110	1.61236396673656	0.899	0.31	4.73562607164131e-106
C2008	2.33428282927702e-108	1.88926553203206	0.819	0.224	2.64100759304402e-104
C32	3.00276823452032e-108	1.69286114198828	0.923	0.34	3.39733198053629e-104
C2045	1.11509351802683e-106	1.59823278771396	0.886	0.316	1.26161680629555e-102
C1609	1.89481889756266e-106	1.52943367368128	0.889	0.308	2.14379810070239e-102
C361	3.30367587547475e-106	2.17857799878455	0.829	0.244	3.73777888551213e-102
C1336	3.72810417350122e-106	1.91873341401605	0.916	0.339	4.21797706189928e-102
C1000	9.66170601564651e-106	1.2670695074037	0.896	0.321	1.09312541861025e-101
C941	2.74908807508432e-105	1.64412664638098	0.829	0.256	3.1103182481504e-101
C1352	3.31645732669251e-105	1.92005705425083	0.889	0.318	3.7522398194199e-101
C659	7.22539098727754e-105	2.09274012461299	0.903	0.352	8.1748073630058e-101
C1379	2.33585782234082e-104	2.18254893646392	0.826	0.262	2.6427895401964e-100
C1613	4.36890496026432e-104	1.54133655159696	0.819	0.235	4.94297907204305e-100
C2322	2.6296937526927e-103	1.55046329356598	0.909	0.336	2.97523551179652e-99
C9863	3.92230851529656e-103	1.15967749742105	0.983	0.781	4.43769985420653e-99
C9752	4.8005071659259e-103	1.1612700295602	0.99	0.828	5.43129380752856e-99
C1771	7.32753326983446e-103	1.79745810424309	0.779	0.204	8.2903711414907e-99
C2259	4.50910397804109e-102	1.62722109897368	0.852	0.274	5.10160024075568e-98
C2386	1.75215801724468e-101	1.94946871055703	0.909	0.331	1.98239158071064e-97
