id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C774	5.94794801449125e-72	1.46211798770678	0.806	0.175	6.7295083835954e-68
C1255	1.8333234416634e-68	1.54748913947047	0.853	0.218	2.07422214189797e-64
C1487	2.65755943313329e-68	1.16937529428032	0.837	0.206	3.006762742647e-64
C1446	3.55536973091328e-68	1.34987142830925	0.853	0.216	4.02254531355528e-64
C395	1.18360856042489e-65	1.23825945347227	0.915	0.273	1.33913472526472e-61
C119	3.45396639542914e-65	1.30345026832513	0.783	0.18	3.90781757978853e-61
C1815	3.36368556145969e-61	1.44867732188595	0.69	0.144	3.80567384423549e-57
C895	1.36976689024183e-58	1.29014312019787	0.775	0.198	1.54975425961961e-54
C1936	2.014278735804e-58	1.20463153685334	0.783	0.205	2.27895496168864e-54
C634	1.67775460082815e-57	1.18682118615069	0.791	0.206	1.89821155537697e-53
C2353	2.43718850322599e-56	1.28930665379768	0.775	0.208	2.75743507254989e-52
C1862	3.00360812869417e-54	1.34162138414138	0.891	0.289	3.39828223680458e-50
C8324	6.55598887259911e-53	1.55413516585062	1	0.578	7.41744581045863e-49
C1060	3.86202506041946e-51	1.06403842987046	0.791	0.23	4.36949515335857e-47
C7954	1.75241309717703e-49	1.31824156623947	0.977	0.573	1.98268017814609e-45
C1084	1.98681219454238e-49	1.3521127215443	0.651	0.159	2.24787931690525e-45
C6857	3.11513005613874e-49	1.40484101687819	1	0.711	3.52445814551537e-45
C927	1.0589811216618e-47	0.824181571116974	0.744	0.214	1.19813124104816e-43
C2314	4.47119878895539e-47	1.15509136782206	0.69	0.183	5.05871430982412e-43
C4783	1.08955443391508e-45	1.04577881530841	0.977	0.734	1.23272188653153e-41
C10812	3.43987276078563e-45	1.42195398390214	0.961	0.707	3.89187204155287e-41
C2741	6.89965139744717e-45	0.967078626487777	0.984	0.816	7.80626559107172e-41
C2311	9.87019968064279e-45	0.740323850788291	0.783	0.238	1.11671439186793e-40
C10314	1.71091057398408e-44	1.23909184685949	0.961	0.673	1.93572422340559e-40
C5465	2.29350895308345e-44	0.92234530484359	0.969	0.775	2.59487602951861e-40
C3390	2.73763660908237e-44	0.448254835900011	0.969	0.726	3.09736205951579e-40
C5927	1.21402889494434e-43	0.934688187976601	0.984	0.802	1.37355229174003e-39
C10622	1.77411295066333e-43	1.41275872514279	0.946	0.692	2.00723139238049e-39
C688	1.11325515394358e-42	1.21329580915223	0.682	0.187	1.25953688117176e-38
C3275	2.66164810498841e-42	0.727546957181959	0.969	0.755	3.01138866598389e-38
C7736	3.28871466148927e-42	1.42250495071564	0.969	0.58	3.72085176800896e-38
C1814	4.05203615653123e-42	0.372123692694009	0.643	0.174	4.58447370749943e-38
C1335	5.5646337192269e-42	1.03868451722724	0.744	0.225	6.29582658993331e-38
C10538	7.91129532430125e-42	1.0976794395857	0.946	0.659	8.95083952991444e-38
C6969	1.92953818975039e-41	1.19935861229745	0.992	0.618	2.18307950788359e-37
C5006	5.38973795283056e-41	0.777921252469794	0.946	0.758	6.0979495198325e-37
C7728	6.51131536015956e-41	1.3607175229249	0.969	0.578	7.36690219848453e-37
C7473	1.1887368834157e-40	0.963831234894149	0.961	0.601	1.34493690989653e-36
C3854	1.6083740671334e-40	1.11660816421336	0.961	0.784	1.81971441955472e-36
C11082	5.79572668095413e-40	1.05865797568341	0.953	0.694	6.55728516683151e-36
