id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C1683	5.44092607926564e-87	1.56782195501459	0.938	0.185	6.15586376608115e-83
C836	3.22803525451125e-84	1.36692808932713	0.911	0.183	3.65219908695403e-80
C1833	6.73583103281404e-75	1.3201930444974	0.875	0.177	7.62091923052581e-71
C160	1.02556227251745e-72	1.03540326379202	0.893	0.184	1.16032115512625e-68
C2323	2.09426836839564e-70	1.10864003924171	0.911	0.203	2.36945523200282e-66
C1481	1.31963873475463e-68	1.04248664509427	0.875	0.194	1.49303926450139e-64
C771	8.88084993657375e-66	1.23995652983534	0.848	0.19	1.00477936182395e-61
C877	1.46517351462116e-64	1.03243530419736	0.795	0.157	1.65769731444238e-60
C1966	2.33175800576482e-64	1.09755014905239	0.812	0.168	2.63815100772231e-60
C291	2.94162843820585e-63	0.613670343426765	0.902	0.215	3.3281584149861e-59
C1665	1.66531950764054e-60	0.94483454832749	0.866	0.207	1.88414249094451e-56
C1980	5.35471982110354e-60	0.691775222223706	0.938	0.261	6.05833000559655e-56
C1239	2.13189259638765e-59	0.964010629765831	0.902	0.229	2.41202328355299e-55
C538	5.94488530748047e-59	0.628175383020301	0.938	0.247	6.72604323688341e-55
C2218	2.49728514223111e-57	0.957355762287293	0.723	0.148	2.82542840992028e-53
C804	3.66774891242886e-57	0.84949464913177	0.857	0.206	4.14969111952201e-53
C2295	3.89186126003951e-57	1.09649643027197	0.696	0.133	4.40325182960871e-53
C1635	1.79243476066954e-56	1.00006195005497	0.804	0.184	2.02796068822152e-52
C1202	6.33246483116596e-56	0.548340317188357	0.875	0.219	7.16455070998117e-52
C1745	3.32711976539351e-55	0.715508224549221	0.83	0.199	3.76430330256621e-51
C1788	5.27641297718596e-54	0.857003979871602	0.759	0.163	5.96973364238819e-50
C2009	7.59506410105572e-54	0.846291554974405	0.821	0.2	8.59305552393445e-50
C4816	8.18449708626664e-54	1.06560832514218	1	0.746	9.25994000340208e-50
C710	1.21535617923513e-53	1.12202189534736	0.759	0.173	1.37505398118663e-49
C2130	2.69194163384775e-53	1.19033670709906	0.723	0.153	3.04566276453535e-49
C606	2.77479908722412e-53	0.509248242399159	0.83	0.206	3.13940768728537e-49
C9614	2.2931263987805e-52	1.38576420681353	1	0.718	2.59444320758026e-48
C3968	2.98163257038505e-52	1.3475348470315	1	0.704	3.37341909013365e-48
C481	1.48640967955402e-51	0.983569662708115	0.848	0.228	1.68172391144742e-47
C96	3.97005151253834e-51	0.702382171127091	0.911	0.286	4.49171628128588e-47
C1050	4.6194537775137e-50	0.456563330197844	0.866	0.241	5.226450003879e-46
C249	8.63822340513713e-50	0.307143315356673	0.812	0.204	9.77328596057215e-46
C11239	6.50157124143426e-49	1.63780638605776	0.991	0.727	7.35587770255872e-45
C9931	1.90425433199718e-48	1.23548114990165	0.991	0.737	2.15447335122161e-44
C2095	2.04590621058421e-48	0.382240782327632	0.893	0.259	2.31473828665498e-44
C1812	5.75918588598536e-48	0.826224808433404	0.652	0.137	6.51594291140384e-44
C10927	7.34683834099819e-47	1.22704145674875	0.991	0.739	8.31221289900535e-43
C1943	8.48896955160277e-47	0.439060550928962	0.804	0.209	9.60442015068338e-43
C3105	1.56053229617216e-46	1.0953175715375	0.982	0.578	1.76558623988918e-42
C8985	1.63407061192801e-46	1.3299956393882	0.982	0.771	1.84878749033536e-42
C4746	3.26407085474579e-46	1.35563701908917	0.964	0.698	3.69296976505938e-42
C2347	3.62662381840278e-46	0.621387936657976	0.884	0.287	4.10316218814091e-42
C8651	1.80050377339268e-45	0.978968280160165	1	0.744	2.03708996921647e-41
C9887	2.01497700801961e-45	1.17706166308063	0.982	0.759	2.27974498687338e-41
C9370	6.88736609574496e-45	0.782982960912984	1	0.787	7.79236600072585e-41
C1691	9.21070652001647e-45	0.440636172067373	0.866	0.263	1.04209933567466e-40
C11065	1.76653328931151e-44	1.22713792021125	0.964	0.711	1.99865576352704e-40
C9597	2.14080949109287e-44	1.09637023770619	1	0.721	2.42211185822247e-40
C8463	4.75508732732744e-44	1.01348184711757	1	0.759	5.37990580213826e-40
C10896	5.38676758210168e-44	0.698567996648265	0.991	0.73	6.09458884238984e-40
C1218	8.67915556539127e-44	0.546337987046955	0.884	0.29	9.81959660668368e-40
C3987	9.2526491521289e-44	0.765080777438827	0.991	0.794	1.04684472507186e-39
C7964	9.78901278596378e-44	1.24079929994075	1	0.791	1.10752890660394e-39
C8505	2.32337684013027e-43	1.35688935520804	0.973	0.781	2.62866855692338e-39
C7490	4.19305290729101e-43	1.01871718793923	0.982	0.767	4.74402005930904e-39
C8895	4.20283429110267e-43	1.09348385137304	0.991	0.797	4.75508671695356e-39
