id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C1025	2.07067611891491e-89	0.27805879931468	0.669	0.152	2.34276296094033e-85
C248	1.6354172980644e-83	0.468191797105663	0.669	0.169	1.85031113103006e-79
C2288	7.0281465466088e-81	0.302105053428091	0.641	0.159	7.9516450028332e-77
C10669	8.83796008877948e-75	0.321323999722227	0.915	0.606	9.9992680444451e-71
C10886	8.16145896601834e-74	0.845094613719083	0.907	0.604	9.23387467415315e-70
C10477	6.50032443455337e-73	0.273340590862099	0.907	0.467	7.35446706525368e-69
C10433	1.93886059951523e-72	0.363596091348485	0.921	0.555	2.19362688229153e-68
C10884	4.50860949959071e-72	0.304734977965778	0.912	0.614	5.10104078783693e-68
C9543	2.41828098052267e-71	0.25162426603152	0.91	0.672	2.73604310136335e-67
C2378	4.3045535730862e-70	0.283102226231448	0.689	0.219	4.87017191258972e-66
C11180	1.34484997298089e-69	0.839267080627489	0.907	0.611	1.52156325943058e-65
C2377	1.49557453379061e-69	0.518240421191461	0.517	0.111	1.69209302753069e-65
C10938	1.88252922579391e-69	0.349774012280319	0.912	0.613	2.12989356606323e-65
C8192	2.90223415391288e-69	0.270254456746074	0.898	0.623	3.28358772173703e-65
C10730	4.57488584547021e-69	0.382225878835272	0.893	0.597	5.176025845565e-65
C10961	7.0984892391944e-69	0.330934601322995	0.912	0.617	8.03123072522454e-65
C10675	6.20342159427468e-68	0.306208292100673	0.904	0.597	7.01855119176238e-64
C10941	8.53791838149852e-68	0.361008027818314	0.895	0.592	9.65980085682742e-64
C11214	9.4991346186693e-68	0.509065103767327	0.898	0.598	1.07473209075624e-63
C637	1.73787075571203e-67	0.307977151583456	0.664	0.192	1.96622697301259e-63
C10194	4.67818660255862e-67	0.266622692505758	0.904	0.566	5.29290032213482e-63
C11187	8.74297713369922e-67	0.369652971772246	0.921	0.626	9.8918043290673e-63
C3159	9.16897998654426e-67	0.38052160697422	0.929	0.699	1.03737839567762e-62
C127	1.44469825452005e-66	0.295154920957551	0.54	0.132	1.63453160516399e-62
C3237	2.44482325220255e-65	0.327161658275211	0.895	0.609	2.76607302754196e-61
C8872	8.30225908645538e-65	0.263128603729876	0.887	0.63	9.39317593041562e-61
C2272	1.47546550026409e-64	0.302427589466539	0.715	0.258	1.6693416669988e-60
C10800	2.53971050361871e-64	0.384913817696594	0.895	0.611	2.8734284637942e-60
C1776	3.72675360590595e-63	0.482671899934915	0.489	0.109	4.21644902972199e-59
C567	4.42770769324081e-63	0.280463788038468	0.523	0.126	5.00950848413265e-59
C11040	6.26729019979368e-63	0.298905329359796	0.901	0.612	7.09081213204657e-59
C512	8.91471426340714e-63	0.301524730349461	0.514	0.126	1.00861077176188e-58
C10971	1.41140355951606e-62	0.70008897685245	0.893	0.615	1.59686198723648e-58
C6853	3.95713304571607e-62	0.470102411342806	0.87	0.608	4.47710032792317e-58
C1580	4.0020243057883e-62	0.271390410293751	0.506	0.117	4.52789029956889e-58
C4507	5.23212826622251e-62	0.256894357459812	0.884	0.655	5.91962992040415e-58
C10576	9.11444443471753e-62	0.328888398307103	0.89	0.615	1.03120824334394e-57
C10973	1.11608144751872e-61	0.253727662797187	0.89	0.614	1.26273454972268e-57
C343	2.61587525194315e-61	0.354130063059567	0.556	0.149	2.95960126004848e-57
