id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C10697	1.53480959556356e-92	1.07348849168058	0.513	0.174	1.73648357642061e-88
C2786	1.32728623415753e-91	1.17613442682117	0.42	0.121	1.50169164532583e-87
C2405	1.66485020018355e-89	1.15099498692055	0.491	0.162	1.88361151648767e-85
C2410	2.24140269052786e-89	1.00229440351897	0.503	0.171	2.53592300406322e-85
C2944	2.69792062158733e-89	1.07906023733891	0.454	0.14	3.05242739126391e-85
C5963	7.10757130409604e-89	1.17856172896549	0.418	0.122	8.04150617345426e-85
C2561	1.26685692564062e-87	1.14436291612699	0.509	0.176	1.4333219256698e-83
C3917	1.47125409397752e-87	1.01979385209948	0.391	0.109	1.66457688192617e-83
C2459	6.05442459611068e-86	1.15532053232878	0.403	0.118	6.84997598803962e-82
C2586	1.33587121548428e-85	1.09131878012765	0.387	0.107	1.51140469319892e-81
C446	2.34218291301786e-85	1.01397004973911	0.432	0.132	2.6499457477884e-81
C3487	4.61366599894744e-85	1.2045358019698	0.44	0.139	5.21990171120914e-81
C2727	7.95422324961952e-85	0.964135219762266	0.67	0.31	8.99940818461952e-81
C2896	8.89095718596414e-85	0.973669890113819	0.481	0.161	1.00592289601998e-80
C2564	1.51240672209715e-83	1.16695206557843	0.409	0.124	1.71113696538072e-79
C3074	5.96265858713562e-83	1.1274635872979	0.403	0.118	6.74615192548524e-79
C4665	4.99345802362488e-82	1.11312027897627	0.393	0.115	5.64959840792919e-78
C3476	2.22780754519754e-81	1.2660739228449	0.381	0.11	2.5205414566365e-77
C6138	4.19499553402428e-81	1.22259158740417	0.448	0.146	4.74621794719508e-77
C10562	7.7422272342648e-81	0.952512368037919	0.393	0.116	8.7595558928472e-77
C2675	1.7450731511433e-80	1.12658446863216	0.432	0.139	1.97437576320353e-76
C3227	2.80207746478537e-80	1.19895392080464	0.418	0.133	3.17027044365817e-76
C10482	6.52414763538999e-79	1.05830781797535	0.446	0.148	7.38142063468024e-75
C7549	1.29038177781232e-78	0.980488936657269	0.365	0.103	1.45993794341686e-74
C2572	5.44986545985384e-78	1.25531197969266	0.409	0.131	6.16597778127864e-74
C3900	8.71419542192144e-78	1.10509245903634	0.352	0.097	9.85924070036192e-74
C2832	1.63812705551872e-77	1.19088672958377	0.391	0.119	1.85337695061388e-73
C5782	9.38350197687348e-77	0.968267852702071	0.399	0.122	1.06164941366347e-72
C2703	1.01624324623102e-76	1.17424226742917	0.379	0.111	1.14977760878578e-72
C6394	1.11860023150151e-76	1.02769685039568	0.403	0.126	1.26558430192081e-72
C2885	1.15985071530487e-76	1.0973841223646	0.356	0.101	1.31225509929593e-72
C2986	1.33670141079885e-76	1.13789278073459	0.348	0.097	1.51234397617781e-72
C8176	6.35845359219013e-76	0.953811497477414	0.356	0.102	7.19395439420392e-72
C3256	4.55097272058133e-74	1.18944531056723	0.365	0.109	5.14897053606572e-70
C2620	8.57191393968591e-74	1.14948267789618	0.36	0.106	9.69826343136063e-70
C2959	2.98513627540133e-73	1.30862037115058	0.385	0.12	3.37738318198906e-69
C2633	3.29093658690245e-73	1.11784781076893	0.383	0.12	3.72336565442143e-69
C10221	4.27921219089165e-73	1.1085946501716	0.377	0.114	4.84150067277482e-69
C4355	1.00383613917725e-72	1.1558021571108	0.383	0.119	1.13574020786514e-68
C4605	2.01928351658135e-72	1.1930476421853	0.391	0.124	2.28461737066014e-68
C4703	2.76736480141532e-72	1.04958441295205	0.371	0.113	3.1309965363213e-68
C2643	3.23345210062954e-72	1.05145512695421	0.383	0.119	3.65832770665226e-68
C4163	2.41092023341764e-71	1.13756739003866	0.358	0.107	2.72771515208872e-67
C11266	3.97748935121712e-71	1.03835496461321	0.336	0.097	4.50013145196705e-67
C1214	5.26625500037307e-71	0.995410104624249	0.348	0.102	5.9582409074221e-67
C5655	1.08188542224676e-70	1.15721495233639	0.418	0.141	1.22404516672998e-66
C4314	1.13262489874442e-70	1.11194829310082	0.332	0.094	1.28145181043944e-66
