id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Mrc1	0	2.07954827896879	0.999	0.53	0
Fcna	0	1.99016820665574	0.392	0.045	0
Folr2	0	2.10607286174261	0.718	0.143	0
Cbr2	0	1.92317806582755	0.74	0.181	0
Cd163	9.75117625665874e-295	2.38337368101724	0.762	0.23	2.07349011921591e-290
Ccl8	5.40101690997659e-284	3.00071077184866	0.797	0.268	1.14847223573742e-279
Ctsb	6.15543780452487e-279	1.456248688038	1	0.948	1.30889229475417e-274
Maf	1.12107758896989e-273	1.66665571431975	0.997	0.681	2.38385938518557e-269
Pf4	5.90044344770625e-271	2.02699064091621	0.928	0.367	1.25467029472026e-266
Lgmn	9.72104969364367e-267	1.52914546869489	0.991	0.717	2.06708400685639e-262
Fcgrt	5.52652216834775e-266	1.50567705192061	0.965	0.641	1.17515967387747e-261
Dab2	2.16782145036647e-261	1.54565314040327	0.996	0.723	4.60965553205926e-257
Cltc	1.94832719005807e-254	1.28921210515693	0.999	0.877	4.14292293693947e-250
Ap2a2	4.37551553512692e-240	1.35631876906472	0.979	0.731	9.30409623389388e-236
Ccl6	1.17312435661075e-237	1.9155148497297	0.989	0.551	2.4945316318971e-233
Clec10a	4.48233194773355e-215	1.28024884713808	0.776	0.281	9.53123065366061e-211
Lyve1	4.07335093159983e-212	1.84800793159236	0.444	0.091	8.66157342095387e-208
Selenop	1.75548607200059e-198	1.60630319247191	0.995	0.783	3.73286558350206e-194
Ap1b1	7.76788327124888e-195	1.02470227825332	0.886	0.478	1.65176269879836e-190
Grn	1.16712056231553e-192	1.20468102131134	0.987	0.814	2.48176516370774e-188
Itsn1	3.35131015808452e-191	0.950366096126191	0.754	0.311	7.12622592015093e-187
Ctsd	2.79487943485426e-188	1.30889740569719	0.983	0.813	5.94303163027411e-184
Ccl9	2.44837466337731e-187	1.48414033595753	0.898	0.43	5.20622388420552e-183
Npl	3.99443482315815e-181	0.719875182084738	0.448	0.103	8.4937662079635e-177
Snx2	1.11228441566462e-172	1.0940082292968	0.914	0.646	2.36516158146925e-168
Snx6	1.85558298125372e-170	1.18664389563528	0.942	0.726	3.94571165133792e-166
Snx5	8.43045956208755e-170	0.98149990976316	0.964	0.732	1.7926529212823e-165
Lamp1	7.36160308795795e-169	0.880116293069491	0.996	0.935	1.56537128062338e-164
C1qc	1.33418075077029e-168	1.31270599262954	0.943	0.502	2.83700194843794e-164
Tmem8	1.52029429039617e-166	0.704033901263036	0.444	0.111	3.23275377909842e-162
Igf1	1.61902355437837e-165	1.03208836097418	0.729	0.289	3.44269168603016e-161
Cd38	2.18060272116745e-162	1.0220609756635	0.827	0.396	4.63683362629046e-158
Rab3il1	7.8612301376918e-161	0.834212087370189	0.876	0.44	1.67161197647878e-156
Ednrb	3.68628169826654e-160	1.10654098040635	0.483	0.13	7.83850940319397e-156
C1qa	1.89264115914264e-159	1.27938828353916	0.934	0.496	4.02451216080092e-155
Fcgr3	2.5651908477946e-158	0.95994368833159	0.992	0.601	5.45462181875044e-154
Ehd4	2.65396722576548e-156	0.970053822956887	0.946	0.644	5.64339590886772e-152
Pdgfc	1.9482173508168e-155	0.503087786681307	0.396	0.091	4.14268937477684e-151
Wwp1	1.52673026388731e-154	1.23563065228781	0.823	0.444	3.24643923312997e-150
Clta	1.89281854422671e-153	0.842957514342959	0.993	0.935	4.02488935244367e-149
Stab1	3.94083416165199e-153	1.47286116976828	0.736	0.312	8.37978976133679e-149
Hmox1	1.40522265247352e-150	1.22453756439168	0.823	0.405	2.98806544821969e-146
C1qb	7.0405189708726e-150	1.17185118379976	0.952	0.535	1.49709595396635e-145
Csf1r	1.07069255543664e-149	1.09945375336668	0.983	0.628	2.27672064988048e-145
Nxpe5	6.55445916401902e-144	0.770919034592422	0.619	0.221	1.393740196637e-139
Rnasel	7.65197475452513e-144	0.987913877424215	0.809	0.424	1.62711591180222e-139
Fcgr2b	1.10099513841068e-141	0.993946709948058	0.973	0.592	2.34115606231648e-137
Myo5a	1.12820071757149e-141	0.864664566856072	0.784	0.408	2.39900600584402e-137
Ccl7	2.85440390146284e-141	1.44899169354198	0.784	0.37	6.06960445607059e-137
Clcn5	6.82143358896975e-141	0.919398229864178	0.713	0.331	1.45050963835853e-136
Cfp	6.19977879655913e-138	0.861674106770537	0.919	0.489	1.31832096330033e-133
Rnase2a	1.86720937453115e-137	1.83616241002818	0.578	0.219	3.97043401400304e-133
Ms4a7	2.15879742381354e-137	0.843973997780449	0.741	0.295	4.59046684199711e-133
Wfdc17	3.21491787558638e-136	1.12911608389276	0.884	0.469	6.83620137064687e-132
Cd209g	6.08270962792674e-136	0.532233027860589	0.118	0.007	1.29342737528234e-131
C3ar1	9.02508736720899e-135	0.797251383404437	0.888	0.44	1.91909457776332e-130
C5ar1	6.13732469991337e-132	0.78782442408885	0.867	0.41	1.30504072418958e-127
Adgre1	7.17278974099216e-132	0.769131716371222	0.826	0.374	1.52522201052457e-127
F13a1	1.12113839452891e-130	1.97290236043051	0.641	0.289	2.38398868212628e-126
Msx3	2.43213845767061e-130	0.68090658713579	0.276	0.052	5.17169921639078e-126
Il4ra	1.30059942213475e-128	1.13075770351642	0.855	0.55	2.76559461122733e-124
Cd209f	7.27035028762806e-127	1.39180968391539	0.143	0.013	1.54596728516123e-122
Stard8	2.6013739369796e-125	0.844477160364499	0.542	0.197	5.53156153959343e-121
Ccl12	1.65683475379448e-121	0.910975606198155	0.762	0.338	3.52309342046857e-117
Mafb	4.85037691350394e-121	1.04050443837041	0.943	0.554	1.03138414688748e-116
Lrp6	5.28226749886276e-121	0.821603534150772	0.78	0.452	1.12322136095818e-116
Bmp2k	6.73327986809133e-120	0.81227301493763	0.831	0.526	1.43176463115094e-115
Cd68	1.02663398236077e-118	0.76161782065548	0.935	0.569	2.18303450009195e-114
Ms4a6d	1.25257519826351e-116	0.930834567112111	0.887	0.487	2.66347590158753e-112
Rab11fip5	1.18932117364281e-115	0.628809591883349	0.56	0.224	2.52897254363408e-111
Ftl1	1.72218019675316e-115	0.747664406638549	1	0.996	3.66204397037592e-111
Nrp1	4.34454745198717e-114	0.772727985442204	0.777	0.401	9.23824570190553e-110
Rgl1	1.60333709155458e-113	0.737377588706944	0.833	0.48	3.40933599148166e-109
Snx3	3.91272155107172e-113	0.795547382875847	0.959	0.837	8.32001110619891e-109
Sdcbp	1.93075313221608e-111	0.659903530275209	0.976	0.863	4.10555346034427e-107
Ccl24	1.00786570258635e-110	1.2891570430814	0.83	0.423	2.14312562997962e-106
Ap2m1	1.63350118221474e-110	0.965828658115246	0.866	0.708	3.47347691386143e-106
Ccl2	1.27801853786076e-108	1.23614265376139	0.818	0.443	2.71757861890713e-104
Tbxas1	9.40696464404879e-108	0.640848648258385	0.778	0.392	2.00029696191054e-103
Zeb2	1.9939957357348e-105	0.762450694958977	0.984	0.686	4.24003253246647e-101
Ifi207	1.9611534681456e-104	0.728313198414067	0.859	0.468	4.1701967346648e-100
Rap1b	3.05227608772963e-104	0.633350820242603	0.988	0.895	6.49035987294828e-100
Slc7a8	1.86888019075778e-103	0.562876740182568	0.568	0.237	3.97398683762734e-99
Atp6v0c	3.37492672034623e-102	0.629588579081646	0.996	0.939	7.17644417814422e-98
Ctsc	5.53671901008958e-102	0.822351452148306	0.981	0.72	1.17732793030545e-97
Ltc4s	1.77667251130794e-101	1.30694104720825	0.522	0.217	3.7779164280452e-97
Trf	3.16954316599811e-100	1.01298519673893	0.903	0.644	6.73971658817839e-96
Dnajc13	4.3925028085922e-100	0.714067233598201	0.75	0.452	9.34021797219046e-96
