id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Sox17	0	2.53822191202608	0.796	0.014	0
Prex2	0	2.17020368340647	0.912	0.078	0
C130074G19Rik	0	1.41503394756402	0.537	0.031	0
Nrarp	0	1.01717625206375	0.479	0.025	0
Egfl7	0	3.57802528681402	0.992	0.068	0
Aplnr	0	1.73817013184433	0.571	0.015	0
Dll4	0	0.85197743875167	0.396	0.011	0
Hspa12b	0	1.06480284523364	0.496	0.018	0
Tcf15	0	2.26788479526488	0.792	0.019	0
Ccm2l	0	0.633690482039063	0.354	0.008	0
Sox18	0	2.33858392126706	0.846	0.022	0
Fabp4	0	5.91855365099298	0.996	0.095	0
Mecom	0	1.82010147945976	0.771	0.014	0
She	0	1.00425433513229	0.467	0.011	0
S1pr1	0	2.33196196151536	0.904	0.115	0
Emcn	0	2.83969625105827	0.942	0.027	0
Adgrl4	0	2.43591584984596	0.879	0.024	0
Aqp7	0	1.1657549952303	0.475	0.011	0
Tek	0	1.59724760974841	0.713	0.033	0
Tie1	0	1.81408110794183	0.787	0.021	0
Tinagl1	0	1.66649471248039	0.717	0.043	0
Grrp1	0	1.68947465960441	0.658	0.016	0
Kdr	0	2.44116218887336	0.9	0.059	0
Flt1	0	3.38601950356757	0.983	0.091	0
Tspan12	0	1.10150184305956	0.529	0.027	0
Podxl	0	2.55150635516467	0.904	0.089	0
Aqp1	0	4.0742674950563	0.792	0.078	0
Gata2	0	0.635034617342241	0.325	0.007	0
Fgd5	0	1.41377983244916	0.642	0.037	0
Lmcd1	0	1.18896482369289	0.546	0.027	0
Cxcl12	0	3.70617508017427	0.938	0.132	0
Vwf	0	2.18233392225721	0.75	0.068	0
Exoc3l2	0	0.459617278234831	0.208	0.002	0
Rasip1	0	1.8916437669506	0.858	0.03	0
Thrsp	0	0.869887217119323	0.379	0.01	0
Myct1	0	2.19584619856989	0.879	0.02	0
Gm32688	0	0.937217139150358	0.4	0.005	0
Ptprr	0	0.981336467176213	0.379	0.008	0
Ptprb	0	3.53510708778619	0.971	0.039	0
Tmem255b	0	1.08848039544013	0.525	0.014	0
Sorbs2	0	1.75221341262454	0.804	0.067	0
Ushbp1	0	1.32890917360067	0.621	0.013	0
Plvap	0	3.5306800498448	0.713	0.065	0
Cdh5	0	3.52868921184304	1	0.036	0
Cdh13	0	1.61269077854859	0.642	0.019	0
Mmrn2	0	2.45089581405644	0.917	0.026	0
Adcy4	0	0.92112164379768	0.454	0.02	0
C1qtnf9	0	2.18069992427386	0.825	0.018	0
Sox7	0	1.01245455190285	0.467	0.01	0
Dach1	0	1.14496011530217	0.529	0.014	0
Robo4	0	1.59626283599692	0.733	0.015	0
Esam	0	2.67027037472621	0.954	0.143	0
Ebf1	0	1.88862671695132	0.875	0.078	0
Scgb3a1	0	1.62365308189499	0.342	0.008	0
Arhgef15	0	1.17361568701779	0.596	0.017	0
Ramp2	0	2.80902920919188	0.963	0.088	0
Meox1	0	1.06101634238232	0.442	0.015	0
Cd300lg	0	1.87396727619006	0.692	0.041	0
Icam2	0	1.68301738361587	0.812	0.062	0
Edn1	0	2.6447409364305	0.637	0.025	0
Meox2	0	1.65883427230578	0.646	0.013	0
Clec14a	0	2.01625640946179	0.787	0.039	0
Ly6c1	0	3.89348290948002	0.971	0.067	0
Gpihbp1	0	3.06247482604943	0.8	0.025	0
Shank3	0	0.831612176380246	0.438	0.014	0
Cldn5	0	1.87637036420984	0.446	0.017	0
Tmem44	0	0.520072961704331	0.279	0.007	0
Jam2	0	1.90812654982004	0.892	0.101	0
Cyyr1	0	2.13179870195938	0.846	0.021	0
Erg	0	1.01154177301784	0.5	0.013	0
Notch4	0	0.857424896196954	0.404	0.016	0
Adgrf5	0	2.82756602468069	0.958	0.087	0
Clic5	0	1.50707794597852	0.621	0.041	0
Epas1	0	2.87769662419924	0.95	0.148	0
Lims2	0	1.92240357388625	0.812	0.082	0
Ecscr	0	2.27523864476535	0.892	0.086	0
Tmem252	0	1.86626278335034	0.458	0.008	0
Pcdh1	1.30990893984794e-306	1.21032753292275	0.579	0.042	2.78539036969267e-302
Nos3	1.40447906182949e-306	0.82105359257136	0.412	0.019	2.98648427707423e-302
Mall	5.77603704700109e-306	0.750901829552206	0.35	0.013	1.22821651767431e-301
Afap1l1	1.50722549969107e-303	1.21182324283666	0.617	0.049	3.20496430254309e-299
Ptprm	9.26527141322005e-302	1.08022356372859	0.575	0.042	1.97016731330711e-297
Wscd1	1.7539730378193e-296	0.530052690721549	0.279	0.007	3.72964826761895e-292
Myo10	3.19684148712155e-296	2.0947952851158	0.821	0.103	6.79776373821527e-292
Plxna2	2.57695454581382e-294	1.2651053995567	0.571	0.043	5.4796361462185e-290
Sept4	2.78642545104176e-291	1.73604208542469	0.729	0.078	5.92505507909519e-287
Abcb1a	4.66859494753172e-290	2.04830403095544	0.783	0.095	9.92730029643144e-286
Rapgef4	3.21333373366969e-288	0.78905761479078	0.342	0.013	6.83283285127523e-284
Plcb4	3.79453366099362e-286	1.61252804523589	0.692	0.07	8.06869637673682e-282
Gm12002	9.97626109257582e-278	0.630316513927249	0.242	0.006	2.12135215872532e-273
Adgrg1	6.5355504210831e-277	1.30093119823326	0.667	0.069	1.38971944153911e-272
Zfp979	1.60519484321328e-272	0.686217462337218	0.362	0.016	3.41328631460871e-268
Pecam1	3.84750268023018e-272	3.2435050881579	0.992	0.209	8.18132969924145e-268
Sema3g	2.99595288913612e-271	0.635753192542775	0.208	0.004	6.37059422345904e-267
Cav2	1.7998897355143e-270	2.29087688842255	0.871	0.138	3.8272855335976e-266
Slc9a3r2	2.23306185039717e-269	2.28843020259825	0.863	0.134	4.74838271868454e-265
Nova2	1.33493924072752e-268	0.620470486406417	0.338	0.014	2.83861480148301e-264
Bcl6b	4.57245209514636e-264	0.683009384863993	0.283	0.009	9.72286213511922e-260
Myo1b	7.77421473410779e-262	1.10632183905517	0.571	0.049	1.65310902106068e-257
Palmd	1.63663304296542e-261	1.92580031851784	0.842	0.125	3.48013650256167e-257
Bvht	2.65734357419107e-260	0.933605323262827	0.525	0.041	5.65057537615989e-256
Rflnb	3.04866690393502e-260	2.42136168378636	0.817	0.123	6.48268530452743e-256
Cyp26b1	3.23567122821381e-259	1.78808363821636	0.537	0.043	6.88033129967384e-255
Ssu2	3.34935585149028e-259	0.443603331419978	0.208	0.004	7.12207028260894e-255
Kif26a	4.29222345317977e-258	0.520875237255059	0.267	0.008	9.12698395084146e-254
Tmem204	1.14477253403791e-256	1.12613142319404	0.608	0.056	2.43424431637822e-252
Mgll	1.90090190144019e-256	2.86616195279872	0.938	0.183	4.04207780322242e-252
Gng11	6.93931747073558e-255	3.09076608927163	0.979	0.209	1.47557646697721e-250
Mcam	8.36578231366779e-254	1.22310930770352	0.588	0.054	1.77889995117832e-249
Tspan7	5.44192704927163e-251	2.12915806201661	0.808	0.125	1.15717136775712e-246
Shroom4	7.80828936175624e-249	0.632297622044504	0.329	0.015	1.66035464988385e-244
Apold1	2.49981109663908e-247	1.95415750701424	0.537	0.045	5.31559831589333e-243
Depp1	9.17148216893707e-246	1.09714258849726	0.221	0.005	1.95022396840278e-241
Magix	6.19201468935901e-243	0.384646078828355	0.175	0.003	1.3166700035453e-238
Kcna5	1.32544015943087e-241	0.520798070079983	0.25	0.008	2.8184159550138e-237
Cavin2	2.01855776362401e-238	2.91060801258555	0.979	0.208	4.29226122857009e-234
Hey1	6.72076820895211e-238	0.952309962479365	0.308	0.013	1.42910415195158e-233
Cav1	1.82608571877202e-236	2.98222557700265	0.996	0.223	3.88298867239683e-232
Fam13c	2.14651606651425e-235	1.17013437127079	0.5	0.042	4.56435176383591e-231
Eng	4.76975285514247e-234	2.49894263098157	0.975	0.233	1.0142402471175e-229
Sparcl1	1.02010921286918e-233	2.83012877375798	0.992	0.212	2.16916023024503e-229
Ctla2a	9.08926752304752e-233	2.74711267527724	0.921	0.179	1.93274184610082e-228
Ifi203-ps	1.93240557465616e-229	1.09116854332618	0.512	0.046	4.10906721394886e-225
Mcf2l	7.31659633938519e-228	1.29856453701629	0.604	0.067	1.55580104560687e-223
Pdzd2	8.25499668585412e-226	1.89705295047502	0.762	0.114	1.75534249528002e-221
Dysf	1.99844932680946e-225	0.820105979657141	0.408	0.027	4.24950264852763e-221
Ephb4	8.39541188286254e-225	0.958510982985683	0.533	0.051	1.78520038277189e-220
B3gnt3	1.02972877561917e-223	0.667673522694731	0.338	0.018	2.1896152684766e-219
Srarp	1.51944626368243e-223	0.627528566091644	0.204	0.005	3.23095053509433e-219
Pdgfd	4.62884842014632e-223	0.765382273793517	0.367	0.022	9.84278328059914e-219
Apbb2	1.9628574019236e-221	1.4779373187942	0.708	0.102	4.17381997945035e-217
Ace	3.16129832135423e-220	1.3671213625997	0.583	0.063	6.72218475052763e-216
Pkn3	4.15084542369138e-220	0.584316976360654	0.3	0.014	8.82635770893736e-216
Thsd1	6.75793733619994e-219	0.493738508906261	0.254	0.009	1.43700779516955e-214
Ablim3	1.59145930829011e-215	1.01952754493838	0.471	0.041	3.38407907314808e-211
Nes	7.20147128853695e-215	1.08580173570259	0.496	0.044	1.5313208547945e-210
Gm525	2.41591739672876e-214	0.447143198142909	0.2	0.005	5.13720675240404e-210
Rtp3	4.40245754594477e-213	0.327498229616226	0.158	0.003	9.36138572569696e-209
Cd36	2.75824569320819e-212	3.13446679973077	0.971	0.254	5.8651336420379e-208
Ebf3	8.63856679379869e-212	0.550893780241851	0.288	0.013	1.83690484303335e-207
Tm4sf1	1.53408556516531e-211	2.29746175266424	0.983	0.196	3.26207954576752e-207
Ptprg	1.79624986500885e-211	1.60623006954342	0.729	0.113	3.81954571295481e-207
Kank3	1.83869619422931e-211	1.33535792168498	0.671	0.093	3.90980358740921e-207
Tmem88	9.7078188203675e-211	1.48542773372702	0.704	0.105	2.06427059396294e-206
Cd200	5.28071745991277e-210	2.44677990292039	0.963	0.224	1.12289176067585e-205
Jag2	3.94320374365682e-208	0.679090140384934	0.312	0.017	8.38482844051187e-204
Slc26a10	4.89027809532418e-208	0.624683363310256	0.254	0.01	1.03986873418973e-203
Ehd2	4.65668631051486e-207	2.26470915204781	0.933	0.23	9.90197777067879e-203
Galnt15	2.13590363324528e-206	0.998482990358728	0.488	0.045	4.54178548573277e-202
Ccdc85a	2.67072425295574e-206	0.942051533843187	0.396	0.029	5.67902805148508e-202
Col4a2	3.94154794663013e-203	2.75998475587516	0.938	0.225	8.38130755371432e-199
Bdkrb2	2.34204900629978e-202	0.529851452638459	0.254	0.01	4.98013300699585e-198
Stmn2	4.82879268789936e-202	1.40947567247274	0.467	0.041	1.02679447715492e-197
Vwa1	3.00945334057203e-201	1.37752458670006	0.671	0.089	6.39930158339236e-197
Scarb1	3.02142016257143e-199	2.41969391024775	0.838	0.183	6.42474783369188e-195
Tcim	2.79483778818381e-197	1.79632219910814	0.708	0.112	5.94294307279406e-193
