id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Grem1	6.04837834723948e-49	4.02892483606381	1	0.672	1.2096756694479e-45
Mylk	1.75030167789435e-48	4.03155925033075	1	0.554	3.50060335578869e-45
Cald1	3.80493875481962e-48	3.65466771652183	1	0.646	7.60987750963923e-45
Actg2	7.62113326637932e-48	4.39151165524515	1	0.645	1.52422665327586e-44
Myh11	1.88872431567965e-47	4.21790317825555	0.986	0.404	3.77744863135931e-44
Tpm1	1.60237440870391e-46	3.80928510025719	1	0.741	3.20474881740783e-43
Des	2.07522116525053e-46	4.19368632139323	0.986	0.569	4.15044233050106e-43
Psd	4.70715011141502e-46	1.5893137679116	1	0.41	9.41430022283005e-43
Cpe	6.14700241806839e-46	2.30582968587538	1	0.469	1.22940048361368e-42
Tpm2	2.38633469815823e-45	4.06933843011502	0.986	0.633	4.77266939631646e-42
Tagln	7.50072378902482e-45	4.95134865026723	0.986	0.678	1.50014475780496e-41
Rgs5	2.04241109307897e-44	2.84067139269664	1	0.413	4.08482218615793e-41
Lpp	7.71901063756218e-44	2.47689469449081	1	0.818	1.54380212751244e-40
Postn	1.1630851898705e-43	2.67492510319569	0.986	0.561	2.326170379741e-40
Nexn	1.98685783404154e-43	1.69652662181189	0.986	0.449	3.97371566808308e-40
Acta2	2.64826895823636e-43	4.64037757765484	0.973	0.594	5.29653791647273e-40
Tceal9	3.47485844341712e-43	2.49726559796101	1	0.825	6.94971688683424e-40
Synpo2	4.76183371850378e-43	2.05166870370883	0.973	0.504	9.52366743700756e-40
Sparcl1	1.27033351424988e-42	2.89560802956988	1	0.438	2.54066702849976e-39
Rbpms	7.07028515935311e-42	1.86851420283908	1	0.657	1.41405703187062e-38
Slc25a4	7.32862555044804e-42	1.52408267261543	1	0.949	1.46572511008961e-38
Csrp1	1.77943095322251e-41	2.53029812058372	0.986	0.677	3.55886190644502e-38
Dstn	4.43520847923931e-41	2.34710579807261	1	0.867	8.87041695847863e-38
Actn1	2.34131912325965e-40	1.94137134513874	1	0.68	4.68263824651929e-37
Myl9	1.15938225001939e-39	3.50509239209794	0.945	0.486	2.31876450003878e-36
Tgfb1i1	1.59672040589385e-39	1.57776673973909	0.973	0.54	3.19344081178769e-36
Phldb2	3.27727692204092e-39	1.28803899040617	0.973	0.536	6.55455384408184e-36
Rhoc	4.19802264772373e-39	1.73441546028487	1	0.722	8.39604529544745e-36
Col4a2	5.41760811825377e-39	1.99805806630515	1	0.505	1.08352162365075e-35
Palld	1.14680804651367e-38	1.84656229035512	0.973	0.677	2.29361609302734e-35
Col4a1	1.26279940627815e-38	2.12467786716212	1	0.593	2.5255988125563e-35
Mdk	1.6789392912825e-38	1.30659365798624	0.973	0.5	3.357878582565e-35
Col5a2	1.92355162014905e-38	2.10473348087119	1	0.613	3.84710324029809e-35
Vcl	2.34135534760019e-38	1.68182575981976	0.986	0.601	4.68271069520039e-35
Gem	3.22374988613474e-38	1.70267375308426	0.973	0.571	6.44749977226949e-35
Tshz2	3.33603456716169e-38	1.77366801729222	1	0.569	6.67206913432338e-35
Smoc2	3.68497170823898e-38	1.59091115954051	1	0.5	7.36994341647795e-35
Cfl2	3.7459616889492e-38	1.64553971135995	0.973	0.663	7.4919233778984e-35
Fbn1	4.38165294538722e-38	1.48877969725145	1	0.555	8.76330589077444e-35
Cryab	5.43044024569262e-38	1.75387336187379	1	0.602	1.08608804913852e-34
Ogn	7.23911205100104e-38	2.12972357932947	0.973	0.599	1.44782241020021e-34
Fermt2	1.14008806421212e-37	1.54548065162456	0.986	0.592	2.28017612842424e-34
Cnn3	1.2539829929436e-37	1.58376291196012	0.986	0.675	2.5079659858872e-34
Hspb1	1.45759104062144e-37	2.38579374137071	0.986	0.636	2.91518208124289e-34
Cnn1	1.84886689949195e-37	3.48404165032835	0.918	0.603	3.6977337989839e-34
Lmod1	1.87205855200839e-37	1.63278650062759	0.904	0.518	3.74411710401677e-34
Hspg2	3.31523970981907e-37	1.30506756689125	1	0.544	6.63047941963813e-34
