id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Plac8	0	2.2327918491704	0.995	0.916	0
Samhd1	0	1.63504912948223	1	0.919	0
Ms4a4c	3.1068461367105e-280	1.80913169893762	0.951	0.786	6.21369227342101e-277
Ifitm3	1.87025885630301e-267	1.55386541225561	0.999	0.952	3.74051771260601e-264
Slfn1	2.10112321805317e-262	1.42769764939795	0.943	0.797	4.20224643610633e-259
Lgals3	6.79099097325302e-253	1.47880281488026	0.995	0.957	1.3581981946506e-249
S100a4	9.60103944164771e-243	1.83914824708867	0.966	0.883	1.92020788832954e-239
Ifi204	1.63518709776342e-233	1.45416067407038	0.954	0.839	3.27037419552684e-230
Lyz2	1.76149621687313e-219	2.02183980760079	0.997	0.908	3.52299243374626e-216
Msrb1	8.28849882957332e-218	1.40193263788154	0.969	0.891	1.65769976591466e-214
Lst1	1.64306403974706e-215	1.22674233661824	0.995	0.873	3.28612807949413e-212
Srgn	1.93532726272078e-214	1.3172276914764	0.999	0.95	3.87065452544156e-211
Slfn5	1.64097893550086e-192	1.42813067985512	0.923	0.725	3.28195787100171e-189
Ifi209	6.3423161127638e-190	1.39217477665113	0.887	0.773	1.26846322255276e-186
Ifi211	4.28231778241735e-189	1.33016453356987	0.911	0.784	8.5646355648347e-186
Ccr2	2.29422712054696e-178	1.21069352536319	0.969	0.863	4.58845424109392e-175
Sirpb1c	1.31852897252425e-177	1.06021427722521	0.908	0.811	2.6370579450485e-174
Ltb4r1	8.58616506574739e-176	1.27667186191723	0.913	0.813	1.71723301314948e-172
Ifi207	6.68145377165604e-175	1.17134630445263	0.935	0.824	1.33629075433121e-171
Wfdc17	1.02506087374559e-169	1.17591533561685	0.992	0.921	2.05012174749118e-166
Emilin2	2.04653217973723e-164	0.98674646380396	0.961	0.875	4.09306435947446e-161
Fxyd5	6.67045756480953e-160	0.96022538723217	1	0.958	1.33409151296191e-156
Napsa	1.06807608352223e-153	1.13933249036258	0.901	0.798	2.13615216704446e-150
Ly6c2	2.10041218714848e-152	1.68416507165181	0.822	0.706	4.20082437429697e-149
Isg15	1.34969124221593e-149	1.75315993716733	0.904	0.849	2.69938248443185e-146
Cybb	2.03012214999311e-147	1.04691450991863	0.961	0.81	4.06024429998621e-144
Ifitm6	4.92369925063495e-147	1.55549542194895	0.799	0.622	9.8473985012699e-144
Emb	1.11317046757225e-146	0.945102972540425	0.944	0.881	2.22634093514451e-143
Mafb	1.56676687493796e-143	1.21949496662711	0.965	0.858	3.13353374987593e-140
Anxa2	3.2297911890766e-141	1.0929943992659	0.983	0.96	6.4595823781532e-138
S100a6	2.97228693016719e-138	0.997785786965991	0.996	0.971	5.94457386033437e-135
Pim1	4.62603060833798e-136	0.796167002556018	0.992	0.964	9.25206121667597e-133
Capg	1.17578358195235e-134	0.883154157957833	0.971	0.882	2.3515671639047e-131
Hp	2.29175022049941e-134	1.06983941540329	0.882	0.718	4.58350044099881e-131
Cd44	5.01186852537673e-128	0.938739864296546	0.924	0.852	1.00237370507535e-124
Ifi202b	1.42016261719042e-120	0.88988983353172	0.875	0.744	2.84032523438084e-117
Lsp1	3.5903299679397e-120	1.07859903558049	0.96	0.871	7.1806599358794e-117
S100a10	2.77194873145855e-116	0.916069411820144	0.995	0.968	5.54389746291711e-113
Plbd1	6.08725492244426e-112	0.687251081643413	0.961	0.876	1.21745098448885e-108
Irf7	3.61328924630049e-110	1.14777638195588	0.839	0.768	7.22657849260098e-107
Ccl9	3.46566597691403e-107	0.910507377591551	0.952	0.846	6.93133195382805e-104
Tgfbi	7.24317384971011e-106	0.851719664565175	0.978	0.887	1.44863476994202e-102
Cd52	4.08118058730518e-105	0.630868515368806	1	0.949	8.16236117461035e-102
Gda	2.41988720586693e-103	0.704521294902778	0.957	0.898	4.83977441173387e-100
Lilrb4a	1.49215548513538e-101	0.777474235517609	0.882	0.749	2.98431097027076e-98
Cycs	3.83011493141997e-98	0.630493243429554	0.984	0.969	7.66022986283993e-95
Cdkn1a	1.4471964032541e-95	0.642606764602303	0.966	0.849	2.8943928065082e-92
Ccl6	5.99035351266406e-94	0.665431198877706	0.991	0.887	1.19807070253281e-90
Rtp4	1.38046691657257e-90	0.803144120070632	0.829	0.742	2.76093383314515e-87
Gpx1	1.01191116127453e-89	0.619339339022702	0.996	0.983	2.02382232254905e-86
Cytip	3.82153361712389e-87	0.939653164174811	0.833	0.822	7.64306723424778e-84
F10	1.21129086902628e-84	0.836787596983702	0.807	0.75	2.42258173805255e-81
Sell	2.75099939344623e-84	0.903804738067577	0.746	0.678	5.50199878689246e-81
Osm	4.36542323696877e-84	1.05124159422255	0.854	0.816	8.73084647393754e-81
Fn1	2.06791563471649e-78	0.668596091098203	0.913	0.821	4.13583126943298e-75
Ifi30	3.5262021129703e-77	0.534160005229678	0.997	0.941	7.0524042259406e-74
Hspa1a	1.39381733823688e-76	0.762531197600682	0.81	0.624	2.78763467647377e-73
Il1b	1.99237458423868e-73	0.794205647742069	0.928	0.866	3.98474916847736e-70
Crip1	7.8099785467628e-73	0.620572021545581	0.996	0.984	1.56199570935256e-69
Vim	2.36865102515049e-72	0.979197850714625	0.986	0.987	4.73730205030098e-69
Vcan	2.6489911666268e-72	0.935770458713823	0.758	0.704	5.29798233325359e-69
Nfil3	8.41997317065276e-69	0.678002637659555	0.837	0.845	1.68399463413055e-65
Ifi44	5.92637991136696e-67	1.04373298710586	0.801	0.802	1.18527598227339e-63
Ifi27l2a	6.98635371478596e-67	0.940603176323096	0.967	0.953	1.39727074295719e-63
Fgr	4.32356002954544e-66	0.72775253316716	0.781	0.783	8.64712005909087e-63
Psap	3.64357963036688e-65	0.414960201652687	1	0.982	7.28715926073376e-62
Hck	9.4241506235292e-65	0.623751553044715	0.814	0.765	1.88483012470584e-61
Ccl24	3.87357577352071e-64	1.16458479787051	0.909	0.89	7.74715154704142e-61
Plaur	3.936124636996e-64	0.868327511233204	0.815	0.824	7.872249273992e-61
Prkcd	1.45045376973769e-60	0.633824742895555	0.872	0.842	2.90090753947537e-57
Eno1	1.50539547066097e-59	0.49839552399046	0.978	0.971	3.01079094132194e-56
Neat1	7.19776713912437e-59	0.652897941540965	0.943	0.896	1.43955342782487e-55
S100a11	5.69363990279697e-58	0.564938697222724	0.984	0.971	1.13872798055939e-54
Slc15a3	4.4112765166082e-57	0.518350970340019	0.913	0.884	8.8225530332164e-54
Gpr141	4.83190455755336e-57	0.654218794049044	0.651	0.586	9.66380911510672e-54
Fabp5	8.31372852393915e-57	0.973058782596354	0.927	0.915	1.66274570478783e-53
