id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Pf4	0	1.24168877771379	0.995	0.84	0
Cbr2	0	1.55488244855036	0.952	0.721	0
Fcrls	0	2.16390088631083	0.995	0.757	0
Cx3cr1	0	1.74272919738443	0.946	0.682	0
Ms4a7	0	2.07913644956464	0.997	0.798	0
Stab1	0	1.94667791854772	0.99	0.751	0
C1qa	0	2.03919650545572	0.999	0.867	0
Apoe	0	2.51786412876213	1	0.918	0
C1qb	0	1.80570555933526	0.999	0.882	0
Selenop	0	1.84536475739554	1	0.896	0
C1qc	0	2.0100513220315	0.999	0.854	0
Adgre1	0	1.46103361673151	0.984	0.764	0
Ccl8	6.98222185573622e-308	1.88489308149075	0.986	0.88	1.39644437114724e-304
Mrc1	2.76588551620773e-306	1.41782633229757	1	0.854	5.53177103241545e-303
Trf	5.28748353349095e-297	1.23084127601771	0.998	0.834	1.05749670669819e-293
Ctsb	3.90044706821338e-295	1.18824630189494	1	0.989	7.80089413642676e-292
Ctsc	2.75304722046916e-289	1.24424301820815	1	0.939	5.50609444093833e-286
Rgs10	6.21362173550211e-287	1.21738781103566	0.992	0.819	1.24272434710042e-283
Cela1	2.27122794812089e-283	0.438379910054758	0.939	0.598	4.54245589624178e-280
Maf	6.27763076204439e-282	1.22652840379546	0.999	0.885	1.25552615240888e-278
Folr2	4.17303941647191e-280	1.21419716397458	0.943	0.787	8.34607883294383e-277
Lgmn	5.9498233103403e-278	1.19934626765742	1	0.92	1.18996466206806e-274
Fcgrt	1.57371117680675e-271	1.28176462027918	0.995	0.877	3.14742235361351e-268
Hpgds	2.17571116705911e-267	1.09344700515394	0.905	0.694	4.35142233411822e-264
F13a1	2.97842510653789e-264	1.47037263570006	0.927	0.706	5.95685021307578e-261
Igf1	4.21910857515068e-252	1.03614372558208	0.976	0.744	8.43821715030136e-249
Npl	1.91645460465275e-246	0.656868704027767	0.921	0.752	3.83290920930551e-243
Rnase4	2.2085350748555e-241	1.16208297920462	0.992	0.852	4.417070149711e-238
Trem2	6.66067600837468e-240	1.12610350216415	0.984	0.797	1.33213520167494e-236
Abca1	6.0000350175263e-238	1.09645086691555	0.961	0.71	1.20000700350526e-234
Pdgfc	1.36999351508494e-222	0.310767540872529	0.918	0.745	2.73998703016987e-219
Dab2	2.3606476709984e-220	0.953533443388882	0.996	0.909	4.72129534199681e-217
Lyz2	5.31480102447325e-220	1.0650440664917	1	0.907	1.06296020489465e-216
C3ar1	2.57489731082478e-219	1.01754101591059	0.969	0.783	5.14979462164956e-216
Mef2c	5.47873703926524e-218	0.878927939877319	0.96	0.758	1.09574740785305e-214
Ccl12	1.25311364895752e-208	1.76089208556943	0.943	0.81	2.50622729791503e-205
Snx6	2.57854768748443e-201	0.969941503736077	0.998	0.945	5.15709537496885e-198
Cst3	3.75149359448351e-201	0.423936393910227	1	0.991	7.50298718896703e-198
Cd300c2	8.39276297771543e-200	0.980007156537072	0.96	0.784	1.67855259554309e-196
Ltc4s	4.1992720006789e-198	1.09684031022586	0.858	0.621	8.39854400135779e-195
Clec4n	7.08074097568811e-197	0.966343571690735	0.976	0.856	1.41614819513762e-193
Cp	8.39008734107436e-192	1.01282531627599	0.916	0.702	1.67801746821487e-188
Blvrb	1.01435061484331e-189	0.898063679719755	0.962	0.837	2.02870122968661e-186
Pltp	3.67110337257619e-184	0.929543615050081	0.958	0.782	7.34220674515238e-181
C5ar1	5.67784421280897e-184	0.961186770841082	0.949	0.792	1.13556884256179e-180
Gatm	4.8812651634755e-182	0.887091429325237	0.998	0.897	9.762530326951e-179
Ctsd	4.47049850142302e-174	1.03964153829315	0.995	0.941	8.94099700284604e-171
Pou2f2	6.34428478998685e-173	1.00235117835027	0.874	0.683	1.26885695799737e-169
Hfe	6.94165338918318e-172	0.740147970851103	0.971	0.768	1.38833067783664e-168
Hebp1	4.90316391946236e-165	0.381671448301972	0.927	0.637	9.80632783892473e-162
Slco2b1	8.81258880087516e-164	0.726784437106691	0.779	0.46	1.76251776017503e-160
Cd38	4.04442469287363e-162	0.90242166235879	0.935	0.779	8.08884938574726e-159
Cxcl16	9.33764065547379e-162	0.864559274035326	0.974	0.823	1.86752813109476e-158
Nxpe5	5.33681959694985e-160	0.803178680093465	0.892	0.773	1.06736391938997e-156
Cd72	1.65438779286628e-159	0.809243388492121	0.894	0.742	3.30877558573255e-156
Nrp1	7.6157114800077e-159	0.778668011103672	0.936	0.746	1.52314229600154e-155
Clec4a2	2.6383869018354e-157	0.778327436617186	0.962	0.822	5.27677380367079e-154
Kctd12	4.18906438705763e-153	0.882008922879101	0.972	0.879	8.37812877411526e-150
Ptgs1	2.12049374457028e-151	0.747265001940533	0.966	0.796	4.24098748914057e-148
Lst1	2.15975236818862e-151	0.786738856499799	0.987	0.871	4.31950473637725e-148
Tmem37	9.4548565091664e-147	0.588391598867509	0.955	0.799	1.89097130183328e-143
Gpr34	7.87679006758701e-143	0.867417487224882	0.784	0.586	1.5753580135174e-139
Slc15a3	1.21172090322755e-142	0.888824710841551	0.978	0.878	2.4234418064551e-139
Cd163	8.89557022607445e-138	0.706037256685497	0.816	0.628	1.77911404521489e-134
Gas6	1.321154765734e-135	0.528619846106736	0.926	0.745	2.642309531468e-132
Lair1	8.29486579000253e-134	0.72182989231708	0.918	0.785	1.65897315800051e-130
Cd63	1.47943058575576e-133	0.611555909228046	0.982	0.847	2.95886117151153e-130
Pla2g7	1.13949261389499e-130	0.653354083277976	0.934	0.768	2.27898522778998e-127
Mgl2	1.47177032674978e-130	0.667629966922618	0.946	0.834	2.94354065349956e-127
Clec5a	1.6837399720364e-116	0.344352305050914	0.837	0.663	3.36747994407281e-113
Fchsd2	2.62679143377094e-115	0.489247056303652	0.881	0.65	5.25358286754187e-112
Ncf1	2.07963322572279e-114	0.64551270374099	0.946	0.807	4.15926645144558e-111
Lipa	5.06822588304476e-114	0.629345728851256	0.94	0.788	1.01364517660895e-110
Rnasel	9.18250407467349e-113	0.623264656855932	0.948	0.796	1.8365008149347e-109
Ifi207	9.33736316346884e-113	0.647563891813608	0.932	0.823	1.86747263269377e-109
Ighm	3.52436493535679e-111	0.587033703513554	0.825	0.638	7.04872987071358e-108
Cyp4f18	6.62515449560823e-111	0.276488869862731	0.942	0.808	1.32503089912165e-107
Cfh	1.73200880077852e-110	0.707924396778082	0.881	0.711	3.46401760155704e-107
Ap1b1	4.55048829556059e-109	0.637100586832802	0.929	0.814	9.10097659112118e-106
Ccl7	7.91953979604255e-107	1.07863891695507	0.938	0.836	1.58390795920851e-103
Cybb	6.20303376757296e-106	0.548792043001889	0.964	0.808	1.24060675351459e-102
Stard8	3.03188692070827e-104	0.692040509425371	0.765	0.588	6.06377384141654e-101
Gm26917	4.87269909806254e-100	0.455745404097839	0.97	0.917	9.74539819612508e-97
Lrp6	2.31413719253464e-99	0.575372964152101	0.928	0.76	4.62827438506929e-96
Zfhx3	1.1542115464861e-97	0.593012389139511	0.862	0.71	2.30842309297219e-94
Tbc1d4	6.702774124029e-97	0.31995492458741	0.795	0.579	1.3405548248058e-93
Cd14	3.51766467018105e-96	0.736960959456515	0.945	0.84	7.03532934036211e-93
Il4ra	1.05668612325914e-93	0.573951162678045	0.972	0.888	2.11337224651828e-90
Marcksl1	3.13979224029947e-93	0.557992014485871	0.864	0.726	6.27958448059894e-90
Msr1	3.31756080594066e-89	0.484144446113507	0.944	0.811	6.63512161188132e-86
Ccdc152	6.19732301860985e-89	0.611958967366178	0.749	0.557	1.23946460372197e-85
Ier3	6.88951421802926e-88	0.728515865031867	0.962	0.87	1.37790284360585e-84
Ap2a2	3.17900253672613e-85	0.505645544852196	0.981	0.917	6.35800507345225e-82
Timp2	4.44813946509765e-85	0.489888783981339	0.983	0.865	8.8962789301953e-82
Rhob	5.99620003395375e-85	0.669610466063985	0.879	0.754	1.19924000679075e-81
Gpr183	2.3911568892495e-81	0.759615274412417	0.766	0.667	4.78231377849899e-78
C4b	4.51930061403647e-81	0.250879348491031	0.915	0.77	9.03860122807294e-78
Cd33	2.73153580379512e-79	0.587619193088483	0.747	0.599	5.46307160759024e-76
Secisbp2l	1.43741342045594e-78	0.472022904006115	0.961	0.787	2.87482684091188e-75
Ckb	2.97936503598124e-78	0.358717821236276	0.927	0.834	5.95873007196248e-75
Pik3ap1	3.86510415873426e-77	0.543359278525626	0.794	0.68	7.73020831746851e-74
Egr1	5.98214363236154e-77	0.461304569039097	0.866	0.669	1.19642872647231e-73
Bcl2a1b	1.85230513618684e-75	0.454537153355175	0.988	0.899	3.70461027237369e-72
Bst2	2.76120594771944e-75	0.510754255167578	0.989	0.939	5.52241189543888e-72
Pid1	6.43425503236307e-75	0.436412907375451	0.859	0.742	1.28685100647261e-71
Cd180	1.2554061503416e-73	0.367596756544082	0.768	0.658	2.5108123006832e-70
Runx1	5.98480869209055e-71	0.547711334649003	0.909	0.877	1.19696173841811e-67
Plk2	1.40817597824659e-70	0.334879358754	0.892	0.712	2.81635195649318e-67
Tmem176b	9.64671749273321e-70	0.35768335743372	0.985	0.898	1.92934349854664e-66
Mafb	6.25576496958678e-69	0.68555546861566	0.966	0.856	1.25115299391736e-65
Itsn1	2.26836534068771e-68	0.511996515003596	0.803	0.719	4.53673068137543e-65
Itgam	1.269017657581e-62	0.450230172315858	0.893	0.784	2.538035315162e-59
Ppt1	6.11353865573883e-61	0.368043150951556	0.92	0.78	1.22270773114777e-57
Slamf9	1.13641610716837e-60	0.517909420402632	0.747	0.708	2.27283221433673e-57
Basp1	6.40674235528448e-60	0.411279150996707	0.983	0.89	1.2813484710569e-56
Ap2m1	1.96829208621392e-59	0.415204907097403	0.986	0.93	3.93658417242783e-56
Fos	3.25195098192008e-59	0.450047052181989	0.958	0.891	6.50390196384016e-56
Atp6v0a1	2.62871400906349e-55	0.381850834681769	0.928	0.811	5.25742801812698e-52
Hmox1	6.35050111744104e-54	0.699494515747734	0.833	0.794	1.27010022348821e-50
Tmem176a	1.12684298672478e-52	0.361688215171411	0.972	0.876	2.25368597344957e-49
Ccl2	2.50854191489963e-52	0.523551486275103	0.931	0.857	5.01708382979925e-49
Clec12a	3.78966337527449e-52	0.369774927262897	0.855	0.767	7.57932675054897e-49
Neurl3	7.58097519347189e-52	0.534217561933825	0.796	0.748	1.51619503869438e-48
Hgsnat	1.03816759648259e-51	0.35446743478853	0.767	0.576	2.07633519296518e-48
Plek	2.16107891406219e-51	0.382704937099507	0.954	0.873	4.32215782812437e-48
Serpinb6a	3.89051158880994e-51	0.37062694027204	0.89	0.773	7.78102317761987e-48
Lilra5	6.23059565252734e-51	0.422355056203995	0.619	0.428	1.24611913050547e-47
Cd79b	1.37901690166401e-50	0.25909456940093	0.628	0.428	2.75803380332801e-47
Lifr	1.58197284317984e-50	0.486339358486945	0.728	0.627	3.16394568635968e-47
Pmp22	2.03418483679248e-50	0.410232528134929	0.759	0.649	4.06836967358496e-47
Cd83	1.1860727845445e-49	0.495217515841667	0.796	0.704	2.37214556908899e-46
Ptafr	1.06363115111004e-48	0.413180770326351	0.781	0.7	2.12726230222008e-45
Psap	2.16272323157447e-47	0.308330009745501	0.999	0.982	4.32544646314893e-44
Fgl2	2.09750299218112e-46	0.470320511247418	0.927	0.835	4.19500598436223e-43
Dnase1l3	4.91905714076789e-46	0.452671997478182	0.639	0.57	9.83811428153577e-43
Slc40a1	2.91266111738499e-45	0.559460568636712	0.62	0.473	5.82532223476997e-42
Lpar6	1.17431111047678e-44	0.580789685033819	0.748	0.687	2.34862222095356e-41
Tlr2	2.85506763157474e-44	0.44157255539322	0.758	0.671	5.71013526314947e-41
Gm4951	9.11333492884095e-43	0.31760237412573	0.683	0.555	1.82266698576819e-39
Cpd	1.91485201003482e-42	0.266377859225397	0.86	0.697	3.82970402006965e-39
Ptger4	1.85260543149039e-41	0.450361461370403	0.747	0.635	3.70521086298077e-38
F630028O10Rik	1.94394263879066e-41	0.49645279303099	0.664	0.595	3.88788527758131e-38
Cebpa	3.57977843619053e-41	0.416922914327025	0.716	0.603	7.15955687238106e-38
Entpd1	1.0523935276965e-40	0.292572920794658	0.79	0.669	2.10478705539299e-37
Ccrl2	3.11099939642257e-40	0.56849399307744	0.749	0.683	6.22199879284514e-37
Wfdc17	6.89980608016485e-40	0.251588333186688	0.982	0.921	1.37996121603297e-36
Hck	2.08089083251697e-39	0.270015773294723	0.876	0.759	4.16178166503395e-36
Atf3	4.15092095069413e-39	0.503678330651187	0.842	0.743	8.30184190138826e-36
Dusp6	8.1676300438618e-38	0.465783540349169	0.735	0.635	1.63352600877236e-34
Rgs2	1.6407285264216e-37	0.459770750553316	0.838	0.772	3.28145705284321e-34
Lilrb4a	4.50088560092895e-36	0.391418387553986	0.803	0.754	9.00177120185789e-33
Etv3	1.60788557305867e-35	0.519290742771589	0.795	0.728	3.21577114611734e-32
Lyve1	2.24694838107425e-35	0.551888837021448	0.612	0.524	4.49389676214851e-32
Ccnd1	3.73448681014351e-33	0.506164201759661	0.677	0.624	7.46897362028702e-30
Etv1	1.03362881079916e-31	0.313873968471789	0.641	0.524	2.06725762159833e-28
Zfp36l1	5.56907301987061e-31	0.431252793748056	0.964	0.926	1.11381460397412e-27
Axl	2.0673556473913e-30	0.341075520521642	0.759	0.661	4.1347112947826e-27
Nfkbiz	3.41945877653284e-29	0.327686851036741	0.77	0.702	6.83891755306568e-26
Adam15	1.50140470226126e-28	0.250842222460778	0.873	0.749	3.00280940452252e-25
Vcam1	3.12724903277851e-28	0.949461363239905	0.667	0.658	6.25449806555702e-25
Resf1	1.51883816530123e-27	0.261150324945032	0.925	0.799	3.03767633060246e-24
Gbp7	1.50748220954259e-26	0.302540306760476	0.966	0.894	3.01496441908518e-23
Ifi27l2a	3.32995884652305e-25	0.31599946798527	0.99	0.951	6.6599176930461e-22
Cebpd	3.53777297124279e-25	0.301541021424779	0.857	0.808	7.07554594248557e-22
Gdf15	5.67465840772944e-24	0.388515482103634	0.602	0.562	1.13493168154589e-20
Zfp703	3.19504947210832e-23	0.299616247108948	0.871	0.773	6.39009894421664e-20
Cited2	3.20893432189351e-23	0.568038717716445	0.726	0.636	6.41786864378703e-20
Bank1	1.55106739314388e-22	0.308988440649856	0.577	0.456	3.10213478628776e-19
Siglece	2.16235998771208e-22	0.374856987652862	0.643	0.626	4.32471997542415e-19
E230029C05Rik	1.96433385223165e-21	0.450011916845381	0.698	0.668	3.9286677044633e-18
Cd300ld	2.1113099983752e-21	0.396438343655525	0.636	0.6	4.2226199967504e-18
Hk2	1.80172728751697e-20	0.327647811704258	0.885	0.849	3.60345457503394e-17
Ccl4	1.59362848012523e-17	0.841927020636883	0.693	0.753	3.18725696025047e-14
Cdkn1a	2.7958204726826e-16	0.44202345206851	0.947	0.849	5.5916409453652e-13
Slc4a7	5.12645617321869e-14	0.271890470259348	0.704	0.678	1.02529123464374e-10
Adrb2	7.43280835195677e-12	0.403442527341879	0.534	0.422	1.48656167039135e-08
Mmp13	1.21439212241652e-10	0.343895853322065	0.369	0.453	2.42878424483304e-07
Ccl3	1.06480848303748e-09	1.01741279221728	0.564	0.598	2.12961696607496e-06
Fosb	3.50097495876113e-09	0.351102980708243	0.683	0.653	7.00194991752227e-06
Bmp2	1.79377975561614e-08	0.737581862502314	0.51	0.43	3.58755951123228e-05
Tmcc3	4.28420066882938e-08	0.27712563502475	0.531	0.479	8.56840133765877e-05
Lfng	5.21028124155564e-07	0.284297917798828	0.648	0.64	0.00104205624831113
