id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cd8a	0	2.92700727066236	0.765	0.048	0
Cd3g	0	3.84414993469707	0.971	0.097	0
Cd3d	0	2.99105901247346	0.941	0.096	0
Cd3e	0	3.37448218901597	0.965	0.087	0
Tcrg-C2	0	1.79324260077636	0.494	0.019	0
Trgv2	0	1.79240067351655	0.482	0.018	0
Capn3	0	1.09991638380873	0.294	0.002	0
Mei1	0	0.548405329543719	0.206	0.001	0
Cd200r2	0	0.992407284152878	0.271	0.002	0
Glp1r	0	0.824566994687099	0.265	0.002	0
Trac	6.27512067188104e-305	2.37360705518388	0.894	0.084	1.33434165966878e-300
Lck	3.57088938682782e-246	1.87088667696731	0.894	0.109	7.59313919215067e-242
Ctsw	1.51249100661651e-244	2.29818094656083	0.894	0.109	3.21616087646934e-240
Trbc2	9.48635101032878e-243	2.99582130579236	0.976	0.137	2.01717767883631e-238
Gimap7	1.50527858228521e-241	2.00099798944481	0.841	0.095	3.20082437737126e-237
Nkg7	1.32131254125684e-232	3.17228858959368	0.976	0.142	2.80963898772854e-228
Gimap3	1.16238912719905e-223	2.08835658237513	0.935	0.131	2.47170424007606e-219
Tcrg-V7	1.9467753046509e-218	0.33440988450194	0.1	0	4.13962300780967e-214
Cd96	3.71969538829633e-217	1.32589407288562	0.565	0.044	7.90956027367331e-213
Cd160	9.13312628529053e-211	1.42413214759446	0.482	0.031	1.94206797330418e-206
Skap1	4.8161994476022e-210	1.66355858583269	0.859	0.112	1.02411665053813e-205
Ptprcap	2.91084026110687e-200	2.1204285285449	0.965	0.16	6.18961073121764e-196
Txk	6.56728078470955e-195	1.71118390479406	0.812	0.106	1.39646658606064e-190
Gimap4	7.20144893645971e-187	2.19375601051889	0.953	0.169	1.53131610184879e-182
Itk	1.02977479869407e-182	1.17802290773575	0.688	0.078	2.18971313194306e-178
Gzmk	3.02360042854956e-182	1.77847477537548	0.459	0.033	6.42938395126778e-178
Klrd1	1.20451109977873e-178	2.3605618849087	0.818	0.122	2.56127240256949e-174
Il2rb	7.07907026950465e-175	1.91685419311207	0.876	0.136	1.50529350210747e-170
Cxcr6	2.49488817434262e-174	1.60336830356896	0.724	0.089	5.30513021392215e-170
Ccl5	1.47167889931747e-169	5.26030493215686	0.924	0.195	3.12937801150866e-165
Actn2	1.6442181914054e-168	0.73189211912103	0.282	0.012	3.49626556220444e-164
Gimap1	8.24038318473814e-168	1.84849327582366	0.924	0.176	1.75223508040272e-163
Gm15472	1.45407272253946e-164	1.31492780853937	0.576	0.061	3.09194023720791e-160
Ikzf3	1.57084872441186e-162	1.34362910849072	0.647	0.079	3.34025272758938e-158
Gimap6	1.02857450814624e-149	1.78992125675833	0.918	0.192	2.18716083412217e-145
Ptpn22	1.66950446030262e-140	1.84381117291318	0.853	0.182	3.5500342843875e-136
Lat	1.56564943566983e-138	1.22748862195636	0.624	0.083	3.32919696000833e-134
Sept1	3.74423663713035e-137	1.74405523312537	0.871	0.193	7.96174478519397e-133
Cst7	1.5656541415053e-136	1.33691901274668	0.682	0.105	3.32920696649687e-132
Tcrg-C1	3.60391743120873e-135	1.92678329011045	0.329	0.023	7.66337002572225e-131
Sh2d2a	1.58052743345608e-133	1.37279072675967	0.712	0.111	3.360833534501e-129
Trat1	7.82640605517912e-133	0.454142840152334	0.194	0.007	1.66420698357329e-128
Cd247	7.71816586816967e-132	0.930177910710692	0.524	0.062	1.6411907902076e-127
Gimap5	4.46254350638234e-129	1.38825021796207	0.735	0.129	9.4891525119714e-125
Tcrg-C4	1.04025893157251e-128	1.31567726270884	0.418	0.039	2.21200659209579e-124
Lag3	3.95993781214185e-127	1.3929996883619	0.553	0.073	8.42041176373842e-123
Gzmb	2.01034012549233e-126	3.58747323303488	0.688	0.118	4.2747872428469e-122
Fasl	2.24675593769875e-124	1.03732096282987	0.535	0.068	4.77750182592262e-120
Trbc1	3.27625637610881e-123	2.35829619527703	0.659	0.109	6.96663155815776e-119
Zap70	1.07093684477693e-122	1.01600540135207	0.576	0.08	2.27724010673367e-118
Itgae	1.40214610111294e-121	2.02213591059233	0.371	0.033	2.98152346940656e-117
Cd7	1.58416264615089e-121	3.84274556737034	0.576	0.085	3.36856345077525e-117
Prrt1	3.93276617319644e-121	0.879633595478141	0.418	0.042	8.36263399068492e-117
Klra5	2.02615439377323e-118	1.24642146255259	0.176	0.007	4.3084147029194e-114
Cd27	3.21477970994802e-112	1.16314227041821	0.576	0.089	6.83590757523347e-108
Cd8b1	7.99074898760997e-110	1.82975811539516	0.418	0.046	1.69915286472539e-105
Stat4	7.03494975529635e-107	1.21744876712698	0.706	0.139	1.49591171596622e-102
Baiap3	6.67943859006461e-105	0.470510392453623	0.218	0.012	1.42031582179134e-100
Sytl3	3.33161571056988e-104	0.760433349348885	0.394	0.043	7.0843476469558e-100
Gm19585	3.00042831000814e-103	1.04496475159572	0.559	0.086	6.3801107584013e-99
Rinl	3.38367277951868e-103	1.344712848162	0.812	0.214	7.19504179836853e-99
Gm43065	1.12416864932253e-101	0.65225845526306	0.329	0.031	2.39043221591943e-97
Bcl11b	2.33361573215914e-100	0.98252711047166	0.506	0.073	4.96220049286319e-96
