id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Gm4956	0	1.17152854015191	0.467	0.01	0
Col5a2	0	2.09609144049532	0.97	0.227	0
Kcne4	0	1.2300873943832	0.561	0.018	0
Dner	0	1.83624359358554	0.516	0.008	0
Col6a3	0	3.0250348137361	0.973	0.178	0
Ramp1	0	2.17932975970628	0.893	0.212	0
Plekha6	0	1.46104569477383	0.66	0.039	0
Dnm3	0	1.92197400884251	0.777	0.038	0
Dpt	0	3.22262511001453	0.955	0.074	0
Olfml2b	0	1.78780870391736	0.695	0.063	0
Atp1a2	0	1.59632052611159	0.757	0.098	0
Hmcn2	0	2.38318794820839	0.774	0.065	0
Angptl2	0	3.68396956020404	0.99	0.146	0
Mdk	0	1.55077512473061	0.71	0.075	0
Fibin	0	4.44025244687306	0.883	0.072	0
Meis2	0	2.86241614355128	0.988	0.232	0
Adra2b	0	0.760936055416715	0.352	0.004	0
Rem1	0	1.41431110484211	0.682	0.08	0
Tshz2	0	3.0533601565278	0.998	0.232	0
Bgn	0	2.45806786988282	0.911	0.161	0
Lhfp	0	2.02506659498771	0.911	0.158	0
Ppm1l	0	1.86170034972833	0.742	0.103	0
Fam198b	0	1.43837133728922	0.67	0.078	0
Gucy1b1	0	3.39488441530012	0.98	0.051	0
Gucy1a1	0	4.13050910658225	0.985	0.13	0
Mab21l2	0	1.1753479423006	0.66	0.083	0
Kcnn3	0	3.76222913839783	0.983	0.04	0
Ngf	0	1.20937473421478	0.499	0.022	0
Pde5a	0	1.83693444158423	0.839	0.085	0
Enpep	0	1.84992094919807	0.759	0.051	0
Car8	0	1.54112327432233	0.444	0.035	0
Reck	0	1.91797895084224	0.72	0.056	0
Svep1	0	2.60322646934057	0.938	0.058	0
Tnc	0	2.99424885562932	0.861	0.053	0
Mfap2	0	1.04936713096968	0.561	0.056	0
Emilin1	0	2.41270876093217	0.948	0.215	0
Spon2	0	3.08511565406633	0.963	0.084	0
Lgi2	0	2.93676593695313	0.948	0.075	0
Pdgfra	0	4.40612093779243	0.998	0.102	0
Auts2	0	1.90320850490698	0.866	0.183	0
Tmem229a	0	1.63342414652007	0.576	0.014	0
Ptn	0	4.20208310546929	0.983	0.167	0
Adcyap1r1	0	1.75760343773168	0.782	0.042	0
Cxcl12	0	2.27419093176178	0.868	0.122	0
P3h3	0	1.42401267961649	0.717	0.089	0
Mgp	0	2.76064050091564	0.993	0.24	0
Pde3a	0	2.6741828016653	0.945	0.118	0
Kcnj8	0	2.22263239416951	0.779	0.092	0
Abcc9	0	2.87143891045961	0.913	0.058	0
Aldh1a3	0	2.01229698387814	0.707	0.05	0
Ntrk3	0	0.837725424780512	0.293	0.01	0
Adamtsl3	0	1.55914862017485	0.67	0.032	0
Dlg2	0	0.79370987262896	0.345	0.016	0
Dchs1	0	0.887393611621459	0.464	0.032	0
Scube2	0	0.973408710521338	0.375	0.008	0
Dkk3	0	1.72685858024647	0.747	0.108	0
Tgfb1i1	0	1.78410597669547	0.834	0.123	0
Cox8b	0	2.01006132527008	0.764	0.023	0
Akap12	0	1.6250777541222	0.806	0.136	0
