id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Htr2b	0	1.28983837776762	0.74	0.012	0
Lmod1	0	2.00971132707217	0.822	0.017	0
Jph2	0	1.01604392927088	0.685	0.011	0
9330158H04Rik	0	0.704644906397243	0.411	0.003	0
Chrm2	0	2.44481982079139	0.849	0.024	0
Rspo3	0	2.37109099272649	0.877	0.032	0
Kcnmb1	0	0.727100823529181	0.548	0.009	0
Ryr2	0	0.56980538078082	0.438	0.006	0
Rbm24	0	1.45419760095762	0.808	0.012	0
Cap2	0	0.876018671010916	0.685	0.013	0
Apol6	0	0.363740433835604	0.342	0.003	0
Plin4	0	0.352413714896935	0.329	0.002	0
Pgm5	0	1.81317476519922	0.849	0.031	0
Popdc2	7.34812298530944e-308	0.850842161978952	0.671	0.019	1.5625048715962e-303
Dgkb	2.80100802682813e-299	1.11594893698167	0.479	0.009	5.95606346824733e-295
Rims1	4.26870342284092e-298	1.12426358579956	0.452	0.008	9.07697095832894e-294
Casq2	1.14981140464234e-287	0.459200562043708	0.315	0.003	2.44495897083147e-283
Maob	6.13577102589089e-277	1.05282996217943	0.671	0.021	1.30471035094544e-272
Ccdc3	2.22793233766306e-269	0.354339692343065	0.315	0.004	4.73747532280674e-265
Grem1	1.44201486594611e-268	4.1072770244591	0.986	0.054	3.06630041094782e-264
Nacad	3.40710367391404e-257	0.290726375606799	0.342	0.005	7.24486525221081e-253
Bves	2.48842356165362e-253	0.295139239643427	0.233	0.002	5.29138386150027e-249
Ereg	2.39683639748229e-252	0.528256589863596	0.288	0.003	5.09663291560635e-248
Fgf23	4.07915532879101e-248	0.432087208649181	0.123	0	8.67391589114121e-244
Cnn1	3.8701658437171e-236	4.06921664159329	0.836	0.043	8.22952065008005e-232
Trpc3	5.14176048813182e-230	0.29750588077759	0.356	0.006	1.09334395019635e-225
Bdkrb1	8.9025670515984e-230	0.441866451507441	0.397	0.008	1.89304185785188e-225
Cacna1c	7.90709839973268e-222	0.729854862422615	0.548	0.017	1.68136540371916e-217
Myom1	8.43400149029277e-220	0.81816710192898	0.562	0.018	1.79340607689585e-215
