id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ms4a4b	5.26124529206714e-292	1.80893425724985	0.901	0.152	1.11875119890516e-287
Il2rb	8.16263787618681e-290	1.24692422702404	0.854	0.126	1.73570331799236e-285
Nkg7	1.16595647787288e-286	1.51849098726564	0.869	0.133	2.47928985454888e-282
Trbc2	2.93524120835753e-254	1.25009682464042	0.818	0.129	6.24149690545145e-250
Cd3g	1.93269565340743e-253	0.872786707839916	0.699	0.092	4.10968403740556e-249
Gimap3	3.09979946541293e-241	0.857745663903611	0.788	0.123	6.59141358325404e-237
Gimap4	1.45384958161012e-239	1.15055282309733	0.869	0.16	3.09146575033576e-235
Sh2d2a	3.43106399737444e-234	0.872490714930324	0.707	0.102	7.295814484017e-230
Gzmb	2.27587834488307e-232	1.39298945361832	0.71	0.109	4.83942771255937e-228
Cd3d	1.331281102868e-223	0.971005454967915	0.657	0.092	2.83083613713852e-219
Ctla4	7.44966272926211e-221	1.25709263417667	0.624	0.087	1.5840962827503e-216
Cd2	2.93949667871183e-218	0.815792779608603	0.654	0.095	6.25054573761284e-214
Lck	5.75859425881909e-217	0.681073285489288	0.69	0.103	1.22450748319529e-212
Trac	8.76593476702284e-215	0.908175262640896	0.597	0.081	1.86398836885974e-210
Trbc1	4.15273183518592e-212	0.925223397939105	0.666	0.1	8.83036897433934e-208
Cd3e	5.67089955864466e-211	0.817604739379526	0.615	0.085	1.2058600821502e-206
Ptprcap	4.19884214053897e-208	0.847284492911757	0.83	0.152	8.92841792764207e-204
Skap1	1.15112237138339e-205	0.743381633026539	0.684	0.106	2.44774661050963e-201
Satb1	1.65618747396897e-204	1.25725104862935	0.746	0.142	3.52171704464761e-200
Prf1	2.67451097665742e-197	0.795106037524467	0.522	0.066	5.68708014076434e-193
Ctsw	1.10367803118162e-193	0.700495421251055	0.657	0.104	2.34686096550459e-189
Ccl5	3.24256847886271e-193	1.77572326829183	0.809	0.188	6.89499761345367e-189
Lat	3.85457363347658e-192	0.591960733147364	0.561	0.077	8.1963653742246e-188
Gm19585	5.90782200804782e-191	0.615829029262492	0.567	0.079	1.25623927179129e-186
Gimap7	2.08182945827731e-185	0.595864334048331	0.606	0.091	4.42680216008087e-181
Klrd1	4.29983748628592e-182	0.846197429726266	0.672	0.116	9.14317443083837e-178
Cd8b1	1.698983468473e-180	0.806918425786466	0.397	0.041	3.61271844736099e-176
Cd28	4.66937508708704e-179	0.698148885958841	0.549	0.081	9.92895918518187e-175
Cxcr6	5.17792889833712e-179	0.745567323203856	0.564	0.084	1.1010348009424e-174
Gzma	4.59276797935434e-178	1.2328462396209	0.761	0.175	9.76606183129908e-174
Txk	5.88161964379535e-175	0.73851157300703	0.615	0.101	1.25066760105664e-170
Gata3	6.84516737182503e-166	0.757570315231568	0.501	0.072	1.45555638994487e-161
Klre1	1.09927413782143e-165	0.681154751296119	0.475	0.064	2.33749652666349e-161
Icos	3.07529003198868e-161	0.760378096109894	0.507	0.077	6.53929672402073e-157
Eomes	1.22281227427097e-160	0.555745831675008	0.391	0.045	2.60018802000978e-156
Gimap1	3.17264568572776e-159	0.715177030273965	0.779	0.169	6.74631378613151e-155
Bcl11b	2.88821595155816e-158	0.595264889604174	0.478	0.068	6.14150239939327e-154
Ikzf3	8.75988325293133e-158	0.505422051771201	0.504	0.075	1.86270157490332e-153
Zap70	1.12149264615955e-156	0.508331353754197	0.501	0.075	2.38474196279366e-152
Itk	2.44795918978867e-156	0.427220188515766	0.507	0.075	5.20534042116662e-152
Fasl	9.46965637478532e-156	0.491023903244229	0.457	0.063	2.01362773153435e-151
Themis	3.53644822758741e-151	0.314898043272098	0.299	0.027	7.51990351114188e-147
P2ry10	3.39753177824485e-145	0.7631810189439	0.576	0.109	7.22451157325986e-141
Ctla2a	1.22801500560804e-144	0.617856065912027	0.764	0.177	2.61125110792494e-140
Gimap5	6.39376195985257e-144	0.6183823345591	0.627	0.123	1.35956954314305e-139
Cd8a	1.50439688943297e-143	0.537345280348827	0.385	0.048	3.19894954569027e-139
Thy1	6.4883823319028e-143	0.916781979732993	0.728	0.176	1.37968961905581e-138
Gimap6	1.65405009385694e-139	0.736619843772804	0.77	0.186	3.5171721195774e-135
Cd6	9.58613872724762e-139	0.361282203024192	0.316	0.034	2.03839653896193e-134
Tnfrsf18	9.5070271590245e-138	0.619226351452568	0.579	0.112	2.02157425509497e-133
Ifng	1.59284401457481e-137	0.499338493987521	0.352	0.043	3.38702351259188e-133
Ptpn22	1.18860966373383e-130	0.678096811412439	0.719	0.176	2.52745958896362e-126
Cd226	5.07311126379992e-126	0.409577396576631	0.418	0.064	1.07874637913442e-121
Stat4	4.24380070993254e-120	0.564023836996133	0.609	0.134	9.02401782960055e-116
Klrc1	4.57460935372047e-119	0.414817687464139	0.361	0.051	9.72744932975121e-115
Cd247	4.92654236718284e-119	0.374273522376152	0.388	0.059	1.04757996895776e-114
Klrk1	4.0733659222509e-118	0.628333716976662	0.618	0.141	8.66160529707432e-114
Gimap8	2.71543915757499e-117	0.416983939636174	0.481	0.087	5.77410982466746e-113
Klrc2	8.69048098251203e-116	0.359737956449259	0.331	0.044	1.84794387612136e-111
Klrb1c	3.57966467231671e-115	0.468631963972828	0.328	0.044	7.61179895921426e-111
Ets1	1.25039337126637e-114	0.819297209546189	0.881	0.298	2.65883646466081e-110
Ltb	1.60310928747772e-113	0.755081630708143	0.666	0.175	3.40885158889263e-109
Cd5	2.10701161357473e-113	0.301892693848678	0.284	0.033	4.48034949510531e-109
Spn	6.89836918275553e-112	0.520746804966015	0.57	0.125	1.46686922302114e-107
Tbx21	7.90405698315013e-112	0.314279678064875	0.319	0.042	1.68071867689704e-107
Sept1	5.50458082501013e-111	0.603205515024575	0.699	0.188	1.17049406663015e-106
Gzmk	1.07428161411645e-110	0.398114110131266	0.278	0.032	2.28435242425721e-106
Itgal	1.49191231990565e-110	0.734591255103093	0.725	0.209	3.17240235704737e-106
Lag3	6.41731849221676e-110	0.446157873877795	0.409	0.07	1.36457860418497e-105
Hcst	1.81325569208245e-107	0.856022172099472	0.848	0.304	3.85570690364413e-103
Cd7	3.15990447090289e-107	0.446140970462249	0.442	0.082	6.7192208669279e-103
Ubash3a	5.51366471481136e-107	0.263975731042178	0.301	0.04	1.17242566495749e-102
Gpr174	6.39087826231198e-107	0.353900412516866	0.328	0.047	1.35895635369802e-102
