id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Sulf1	0	1.55085666091955	0.885	0.117	0
Rdh10	0	0.962927375404341	0.764	0.143	0
Il18r1	0	1.76508806968481	0.924	0.138	0
Col3a1	0	1.28827257797751	0.992	0.282	0
Tmeff2	0	0.383618789984103	0.429	0.038	0
Cavin2	0	1.43172378220355	0.92	0.185	0
Zdbf2	0	1.07297570983273	0.704	0.049	0
Igfbp5	0	1.62545682830007	0.779	0.133	0
Slc23a3	0	0.445352056985651	0.478	0.04	0
Gpr39	0	0.408905931005143	0.472	0.048	0
Cd55	0	1.85044067596212	0.938	0.142	0
Chil1	0	2.08726564432614	0.885	0.169	0
Adora1	0	0.447146165881972	0.507	0.057	0
Prg4	0	1.82042734923921	0.688	0.066	0
Hmcn1	0	0.921681570296474	0.532	0.06	0
Fmo2	0	2.51273530673285	0.945	0.148	0
Atp1b1	0	1.04225446160847	0.891	0.2	0
Ildr2	0	1.61297992828737	0.956	0.124	0
Nos1ap	0	0.442948996174553	0.512	0.063	0
F11r	0	1.23405812008403	0.94	0.187	0
Ptpn14	0	0.689622893695212	0.693	0.097	0
Cd34	0	0.979939166731918	0.909	0.178	0
Npdc1	0	0.995986379995107	0.937	0.213	0
Clic3	0	0.626078195413285	0.468	0.036	0
Ptgds	0	0.504781146602591	0.447	0.044	0
Crb2	0	0.525826644678184	0.58	0.042	0
Pla2r1	0	0.465296536538485	0.52	0.066	0
Dpp4	0	1.20637658436761	0.865	0.169	0
Cobll1	0	1.01314173210001	0.833	0.13	0
Lrp2	0	1.21107323248518	0.823	0.069	0
Cybrd1	0	0.926099857736148	0.743	0.086	0
Nckap1	0	1.04416609903721	0.912	0.212	0
Serping1	0	1.93918553072377	0.993	0.238	0
Tnks1bp1	0	0.787222799558748	0.82	0.154	0
Creb3l1	0	0.81191746577932	0.707	0.126	0
Wt1	0	1.59415264607015	0.95	0.109	0
Meis2	0	0.870380422530799	0.948	0.219	0
Casc4	0	0.719737771657869	0.8	0.157	0
Lrrn4	0	2.47958940268705	0.982	0.09	0
Kiz	0	0.778506260483416	0.74	0.136	0
Ninl	0	0.670949828496537	0.646	0.074	0
Sox12	0	0.452528321961726	0.519	0.066	0
Nnat	0	0.925971445928044	0.641	0.059	0
Lbp	0	0.973049169750989	0.745	0.138	0
Slpi	0	3.27397925335266	0.992	0.347	0
Ptgis	0	1.88032511087723	0.984	0.186	0
Pard6b	0	0.431209671972276	0.502	0.048	0
Gata5	0	0.365352791566074	0.4	0.038	0
Nkain4	0	1.97573230120283	0.982	0.139	0
Stk26	0	1.39584564071075	0.935	0.159	0
Gpc3	0	1.9561153337197	0.93	0.132	0
Zfp185	0	0.564123807281134	0.558	0.045	0
Maged1	0	1.17793712668054	0.943	0.252	0
Efnb1	0	0.670860638239896	0.702	0.126	0
Col4a5	0	0.770302160741687	0.702	0.072	0
Adgrg2	0	0.387478715991178	0.411	0.035	0
Pkia	0	0.580209200184216	0.681	0.098	0
Tm4sf1	0	2.0712960667357	0.972	0.169	0
Kcnab1	0	1.10685662429302	0.844	0.077	0
Tdo2	0	1.60732889793904	0.611	0.047	0
Sfrp2	0	1.07533079346451	0.506	0.042	0
Lrba	0	1.26796587006931	0.87	0.214	0
Cgn	0	0.71507512316316	0.641	0.057	0
Vtcn1	0	0.422881481653633	0.442	0.035	0
